query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
195.1378243,HMDB0180499,"dec-9-ene-1,4-diol",n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0180497,"9-Decene-1,2-diol",n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0180502,"dec-9-ene-1,7-diol",n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0180501,"dec-9-ene-1,6-diol",n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0180503,"1-decene-3,10-diol",n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0180504,8-Oxiranyl-1-octanol,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0171175,"3,7-dimethyloct-6-ene-1,3-diol",n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0061805,(2S)-2-Ethylhexyl acetate,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0180097,Isocapric acid,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0032302,Heptanal propyleneglycol acetal,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0032155,"Acetaldehyde 1,3-octanediol acetal",n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0032264,Ethyl 2-ethylhexanoate,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0032315,"Hexanal butane-2,3-diol acetal",n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0032045,Pentyl 3-methylbutanoate,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0041216,"2,6-Dimethyl-7-octene-2,6-diol",n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0034849,4-Methylnonanoic acid,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0037849,Hexyl 2-methylpropanoate,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0040157,3-Methylbutyl 2-methylbutanoate,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0033620,Hexyl butyrate,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0035595,"trans-p-Menthane-1,8-diol",n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0029760,"1,1-Diethoxy-2-hexene",n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0032070,Isooctyl acetate,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0040211,Butyl hexanoate,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0040529,3-Methylbutyl pentanoate,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0038783,(Z)-1-(1-Ethoxyethoxy)-3-hexene,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0036145,"p-Menthane-3,8-diol",n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0039218,2-Methylbutyl 2-methylbutanoate,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0038602,Octyl acetate,n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0030029,Isopentyl isopentanoate,C12289,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0031739,"7-Hydroxy-3,7-dimethyloctanal",n/a,C10H20O2,172.146329884,M+Na,+,195.135548,12
195.1378243,HMDB0035360,N-Methyl-1-deoxynojirimycin,n/a,C7H15NO4,177.100107973,M+NH4,+,195.133931,20
197.1284736,HMDB0029741,"2-Isopropyl-3,5-dimethoxy-6-methylpyrazine",n/a,C10H16N2O2,196.121177766,M+H,+,197.128454,0
197.1284736,HMDB0040551,L-alpha-Amino-1H-pyrrole-1-hexanoic acid,n/a,C10H16N2O2,196.121177766,M+H,+,197.128454,0
197.1284736,HMDB0240493,Cyclo(L-prolyl-L-valyl),n/a,C10H16N2O2,196.121177763,M+H,+,197.128454,0
197.1284736,HMDB0029224,N-methylphenylalanine,n/a,C10H13NO2,179.094628665,M+NH4,+,197.128452,0
197.1284736,HMDB0029223,alpha-Methylphenylalanine,n/a,C10H13NO2,179.094628665,M+NH4,+,197.128452,0
197.1284736,HMDB0005199,(R)-Salsolinol,C09642,C10H13NO2,179.094628665,M+NH4,+,197.128452,0
197.1284736,HMDB0031811,"3,5-Dimethylphenyl methylcarbamate",C18771,C10H13NO2,179.094628665,M+NH4,+,197.128452,0
197.1284736,HMDB0039655,"1,2,3,4,5,6-Hexahydro-5-(1-hydroxyethylidene)-7H-cyclopenta[b]pyridin-7-one",n/a,C10H13NO2,179.094628665,M+NH4,+,197.128452,0
197.1284736,HMDB0030372,Maltoxazine,n/a,C10H13NO2,179.094628665,M+NH4,+,197.128452,0
197.1284736,HMDB0040021,"2,3-Dihydro-5-(3-hydroxypropanoyl)-1H-pyrrolizine",n/a,C10H13NO2,179.094628665,M+NH4,+,197.128452,0
197.1284736,HMDB0033763,Ethyl N-methylanthranilate,n/a,C10H13NO2,179.094628665,M+NH4,+,197.128452,0
197.1284736,HMDB0042012,Salsolinol,C09642,C10H13NO2,179.094628665,M+NH4,+,197.128452,0
197.1284736,HMDB0001189,2(N)-Methyl-norsalsolinol,n/a,C10H13NO2,179.094628665,M+NH4,+,197.128452,0
197.1284736,HMDB0041931,"3,4-Methylenedioxyamphetamine",C07577,C10H13NO2,179.094628665,M+NH4,+,197.128452,0
197.1284736,HMDB0029135,Valylproline,n/a,C10H18N2O3,214.131742448,M+H-H2O,+,197.129042,3
197.1284736,HMDB0003581,Dethiobiotin,C01909,C10H18N2O3,214.131742452,M+H-H2O,+,197.129042,3
197.1284736,HMDB0029030,Prolyl-Valine,n/a,C10H18N2O3,214.131742452,M+H-H2O,+,197.129042,3
197.1284736,HMDB0036683,"5,7alpha-Dihydro-1,4,4,7a-tetramethyl-4H-indene",n/a,C13H18,174.140850576,M+Na,+,197.130069,8
197.1284736,HMDB0059826,alpha-Ionene,n/a,C13H18,174.140850576,M+Na,+,197.130069,8
197.1284736,HMDB0059696,"1,2,3,4,Tetrahydro-1,5,7-trimethylnapthalene",n/a,C13H18,174.140850576,M+Na,+,197.130069,8
197.1284736,HMDB0061824,1-Methyl-4-(1-methyl-2-propenyl)-benzene,n/a,C13H18,174.140850576,M+Na,+,197.130069,8
197.1284736,HMDB0013287,"Ne,Ne dimethyllysine",C05545  ,C8H18N2O2,174.13682783,M+Na,+,197.126046,12
198.0857127,HMDB0000904,Citrulline,C00327,C6H13N3O3,175.095691297,M+Na,+,198.084909,4
198.0857127,HMDB0003148,Argininic acid,n/a,C6H13N3O3,175.095691297,M+Na,+,198.084909,4
198.0857127,HMDB0003269,Nicotinuric acid,C05380,C8H8N2O3,180.053492132,M+NH4,+,198.087315,8
198.0857127,HMDB0164043,[(2-aminophenyl)(hydroxy)methylidene]carbamic acid,n/a,C8H8N2O3,180.053492126,M+NH4,+,198.087315,8
198.0857127,HMDB0176142,SCHEMBL6994749,n/a,C8H8N2O3,180.053492126,M+NH4,+,198.087315,8
198.0857127,HMDB0041912,Isonicotinylglycine,C16623,C8H8N2O3,180.053492132,M+NH4,+,198.087315,8
198.0857127,HMDB0059766,Picolinoylglycine,n/a,C8H8N2O3,180.053492132,M+NH4,+,198.087315,8
198.0857127,HMDB0032055,N-acetyl-L-histidine,C02997,C8H11N3O3,197.080041226,M+H,+,198.087317,8
198.0857127,HMDB0162075,"4-(methoxymethyl)-7-methylidene-5H,6H,7H-cyclopenta[c]pyridine",n/a,C11H13NO,175.099714043,M+Na,+,198.088932,16
198.0915302,HMDB0033455,2-Hydroxy-3-methyl-9H-carbazole,n/a,C13H11NO,197.084063979,M+H,+,198.09134,1
198.0915302,HMDB0033487,1-Hydroxy-3-methyl-9H-carbazole,n/a,C13H11NO,197.084063979,M+H,+,198.09134,1
198.0915302,HMDB0038915,"12-Tridecene-4,6,8,10-tetraynal",n/a,C13H8O,180.057514878,M+NH4,+,198.091338,1
198.0915302,HMDB0164006,"2-(dec-9-en-1,3,5,7-tetrayn-1-yl)-3-methyloxirane",n/a,C13H8O,180.057514878,M+NH4,+,198.091338,1
198.0915302,HMDB0164005,"2-[(9Z)-undec-9-en-1,3,5,7-tetrayn-1-yl]oxirane",n/a,C13H8O,180.057514878,M+NH4,+,198.091338,1
198.0915302,HMDB0164004,"(2Z)-trideca-2,12-dien-4,6,8,10-tetrayn-1-ol",n/a,C13H8O,180.057514878,M+NH4,+,198.091338,1
198.0915302,HMDB0032888,Acetyl vitamin K5,n/a,C13H13NO2,215.094628665,M+H-H2O,+,198.091929,2
198.0915302,HMDB0039455,Macaridine,n/a,C13H13NO2,215.094628665,M+H-H2O,+,198.091929,2
198.0915302,HMDB0041830,Atrazine,C06551,C8H14ClN5,215.09377318,M+H-H2O,+,198.091073,2
198.0915302,HMDB0029430,Methionine sulfoximine,C03510,C5H12N2O3S,180.05686295,M+NH4,+,198.090686,4
198.0915302,HMDB0162075,"4-(methoxymethyl)-7-methylidene-5H,6H,7H-cyclopenta[c]pyridine",n/a,C11H13NO,175.099714043,M+Na,+,198.088932,13
205.0972197,HMDB0013609,D-Tryptophan,C00525,C11H12N2O2,204.089877638,M+H,+,205.097154,0
205.0972197,HMDB0013840,3-Hydroxymethylantipyrine,n/a,C11H12N2O2,204.089877638,M+H,+,205.097154,0
205.0972197,HMDB0060533,Nirvanol,C14916,C11H12N2O2,204.089877638,M+H,+,205.097154,0
205.0972197,HMDB0060878,4-Hydroxyantipyrine,n/a,C11H12N2O2,204.089877638,M+H,+,205.097154,0
205.0972197,HMDB0030396,(±)-Tryptophan,C00806,C11H12N2O2,204.089877638,M+H,+,205.097154,0
205.0972197,HMDB0060967,S-nirvanol,n/a,C11H12N2O2,204.089877638,M+H,+,205.097154,0
205.0972197,HMDB0014892,Ethotoin,C07839,C11H12N2O2,204.089877638,M+H,+,205.097154,0
205.0972197,HMDB0000929,L-Tryptophan,C00078,C11H12N2O2,204.089877638,M+H,+,205.097154,0
205.0972197,HMDB0000734,Indoleacrylic acid,n/a,C11H9NO2,187.063328534,M+NH4,+,205.097152,0
205.0972197,HMDB0040768,"N-(2,5-Dihydroxyphenyl)pyridinium(1+)",n/a,C11H10NO2,188.071153569,M+NH4,+,205.097701,2
205.0972197,HMDB0028848,Glycyl-Phenylalanine,n/a,C11H14N2O3,222.100442324,M+H-H2O,+,205.097742,3
205.0972197,HMDB0028995,Phe-Gly,n/a,C11H14N2O3,222.100442319,M+H-H2O,+,205.097742,3
205.0972197,HMDB0033249,"6-Chloro-N-(1-methylethyl)-1,3,5-triazine-2,4-diamine",C06559,C6H10ClN5,187.062473052,M+NH4,+,205.096296,5
206.1007316,HMDB0032688,(Z)-1-(Methylthio)-5-phenyl-1-penten-3-yne,n/a,C12H12S,188.065971074,M+NH4,+,206.099794,5
206.1007316,HMDB0157320,(2E)-5-hydroxyoct-2-enedioic acid,n/a,C8H12O5,188.068473486,M+NH4,+,206.102296,8
206.1007316,HMDB0157321,(2E)-6-hydroxyoct-2-enedioic acid,n/a,C8H12O5,188.068473486,M+NH4,+,206.102296,8
206.1007316,HMDB0157322,SCHEMBL4732887,n/a,C8H12O5,188.068473486,M+NH4,+,206.102296,8
206.1007316,HMDB0157323,3-(4-carboxybutyl)oxirane-2-carboxylic acid,n/a,C8H12O5,188.068473486,M+NH4,+,206.102296,8
206.1007316,HMDB0157324,(2E)-7-hydroxyoct-2-enedioic acid,n/a,C8H12O5,188.068473486,M+NH4,+,206.102296,8
206.1007316,HMDB0059767,"Tetrahydro-2,5-furan-diacetic acid",n/a,C8H12O5,188.068473494,M+NH4,+,206.102296,8
206.1007316,HMDB0036394,N-Methylcalystegine C1,n/a,C8H15NO5,205.095022595,M+H,+,206.102299,8
206.1007316,HMDB0240354,N-acetyl-D-galactosaminitol,n/a,C8H17NO6,223.105587271,M+H-H2O,+,206.102887,10
206.1007316,HMDB0040334,"Dihydro-2,4-dimethyl-6-(2-methylpropyl)-4H-1,3,5-dithiazine",n/a,C9H19NS2,205.095890993,M+H,+,206.103167,12
206.1007316,HMDB0040336,"Dihydro-2,4-dimethyl-6-(1-methylpropyl)-4H-1,3,5-dithiazine",n/a,C9H19NS2,205.095890993,M+H,+,206.103167,12
206.1007316,HMDB0040337,"Dihydro-4,6-dimethyl-2-(1-methylpropyl)-4H-1,3,5-dithiazine",n/a,C9H19NS2,205.095890993,M+H,+,206.103167,12
206.1007316,HMDB0040335,"Dihydro-4,6-dimethyl-2-(2-methylpropyl)-4H-1,3,5-dithiazine",n/a,C9H19NS2,205.095890993,M+H,+,206.103167,12
206.1007316,HMDB0040109,4-Ethyl-2-pentylthiazole,n/a,C10H17NS,183.108170239,M+Na,+,206.097388,16
206.1007316,HMDB0040110,2-Butyl-4-propylthiazole,n/a,C10H17NS,183.108170239,M+Na,+,206.097388,16
206.1007316,HMDB0040067,4-Butyl-5-propylthiazole,n/a,C10H17NS,183.108170239,M+Na,+,206.097388,16
206.1007316,HMDB0040086,2-Butyl-5-ethyl-4-methylthiazole,n/a,C10H17NS,183.108170239,M+Na,+,206.097388,16
206.1007316,HMDB0040084,"4,5-Dimethyl-2-pentylthiazole",n/a,C10H17NS,183.108170239,M+Na,+,206.097388,16
206.1007316,HMDB0040085,"2,5-Dipropyl-4-methylthiazole",n/a,C10H17NS,183.108170239,M+Na,+,206.097388,16
206.1007316,HMDB0040087,4-Butyl-2-ethyl-5-methylthiazole,n/a,C10H17NS,183.108170239,M+Na,+,206.097388,16
206.1007316,HMDB0040089,"2,5-Diethyl-4-propylthiazole",n/a,C10H17NS,183.108170239,M+Na,+,206.097388,16
206.1007316,HMDB0040083,"2,4-Dimethyl-5-pentylthiazole",n/a,C10H17NS,183.108170239,M+Na,+,206.097388,16
206.1007316,HMDB0040088,"2,4-Diethyl-5-propylthiazole",n/a,C10H17NS,183.108170239,M+Na,+,206.097388,16
207.1028416,HMDB0041008,"1-Methyl-6-phenyl-1H-imidazo[4,5-b]pyridin-2-amine",C16038,C13H12N4,224.106196404,M+H-H2O,+,207.103496,3
207.1028416,HMDB0166252,"2,3,6-trimethoxy-4-(prop-2-en-1-yl)phenol",n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0030703,Dhelwangin,n/a,C12H16O4,224.104859,M+H-H2O,+,207.102159,3
207.1028416,HMDB0032663,Acoramone,n/a,C12H16O4,224.104859,M+H-H2O,+,207.102159,3
207.1028416,HMDB0040629,Isoacoramone,n/a,C12H16O4,224.104859,M+H-H2O,+,207.102159,3
207.1028416,HMDB0030680,Diplosporin,n/a,C12H16O4,224.104859,M+H-H2O,+,207.102159,3
207.1028416,HMDB0040890,"3',4',5'-Trimethoxycinnamyl alcohol",n/a,C12H16O4,224.104859,M+H-H2O,+,207.102159,3
207.1028416,HMDB0036203,"2-Ethoxy-4-(4-methyl-1,3-dioxolan-2-yl)phenol",n/a,C12H16O4,224.104859,M+H-H2O,+,207.102159,3
207.1028416,HMDB0032552,"Vanillin 1,2-butylene glycol acetal",n/a,C12H16O4,224.104859,M+H-H2O,+,207.102159,3
207.1028416,HMDB0127765,4-hydroxy-5-(3-methoxyphenyl)pentanoic acid,n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0127761,5-(4-hydroxy-3-methoxyphenyl)pentanoic acid,n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0125801,"7-methoxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-4,5-diol",n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0124917,"2-(4-hydroxy-3-methylbut-2-en-1-yl)-5-methoxybenzene-1,3-diol",n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0124919,"6-methoxy-3-(3-methylbut-2-en-1-yl)benzene-1,2,4-triol",n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0135709,"4-(4-hydroxy-3,5-dimethoxyphenyl)butan-2-one",n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0182833,3-Hydroxybutyric acid 4-methoxybenzyl ester,n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0182835,4-hydroxybutyric acid 4-methoxybenzyl ester,n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0182837,(4-methoxyphenyl)methyl 2-hydroxybutanoate,n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0169500,"2,3,4-trimethoxy-5-(prop-2-en-1-yl)phenol",n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0169499,"2,3,6-trimethoxy-5-(prop-2-en-1-yl)phenol",n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0169498,"2,3,4-trimethoxy-6-(prop-2-en-1-yl)phenol",n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0166269,"2-[(3,4,5-trimethoxyphenyl)methyl]oxirane",n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0124920,"2-[(3,3-dimethyloxiran-2-yl)methyl]-5-methoxybenzene-1,3-diol",n/a,C12H16O4,224.104858995,M+H-H2O,+,207.102159,3
207.1028416,HMDB0172372,"(3E)-3-butylidene-5-hydroxy-1,3,4,5-tetrahydro-2-benzofuran-1-one",n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0172373,"(3E)-3-butylidene-4-hydroxy-1,3,4,5-tetrahydro-2-benzofuran-1-one",n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0172374,"(3E)-3-(3-hydroxybutylidene)-1,3,4,5-tetrahydro-2-benzofuran-1-one",n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0172375,"(8E)-8-butylidene-3,9-dioxatricyclo[5.3.0.0²,⁴]dec-1(7)-en-10-one",n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0172376,"(3E)-3-(4-hydroxybutylidene)-1,3,4,5-tetrahydro-2-benzofuran-1-one",n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0177973,"4,5-dihydroxy-2,3-dimethyl-1,2,3,4-tetrahydronaphthalen-1-one",n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0177972,"4,8-dihydroxy-2,3-dimethyl-1,2,3,4-tetrahydronaphthalen-1-one",n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0182836,4-methoxybenzyl but-3-enoate,n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0132987,"1-(4-methoxyphenyl)pentane-2,3-dione",n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0034135,Isoeugenol acetate,n/a,C12H14O3,206.094294314,M+H,+,207.10157,6
207.1028416,HMDB0041410,"2,3-Dihydro-6-methoxy-2,2-dimethyl-4H-1-benzopyran-4-one",n/a,C12H14O3,206.094294314,M+H,+,207.10157,6
207.1028416,HMDB0035071,Verimol I,n/a,C12H14O3,206.094294314,M+H,+,207.10157,6
207.1028416,HMDB0031973,"(2RS,5RS)-(E)-2-(2-Phenylethenyl)-1,3-dioxan-5-ol",n/a,C12H14O3,206.094294314,M+H,+,207.10157,6
207.1028416,HMDB0135898,4-hydroxy-3-(3-methylbut-2-en-1-yl)benzoic acid,C12458,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0132972,(1Z)-2-hydroxy-1-(4-methoxyphenyl)pent-1-en-3-one,n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0033594,Cuelure,n/a,C12H14O3,206.094294314,M+H,+,207.10157,6
207.1028416,HMDB0030762,Ethyl trans-p-methoxycinnamate,C10476,C12H14O3,206.094294314,M+H,+,207.10157,6
207.1028416,HMDB0032348,Isoeugenyl acetate,n/a,C12H14O3,206.094294314,M+H,+,207.10157,6
207.1028416,HMDB0034122,Aceteugenol,C14567,C12H14O3,206.094294314,M+H,+,207.10157,6
207.1028416,HMDB0031729,Phenylmethylglycidic ester,n/a,C12H14O3,206.094294314,M+H,+,207.10157,6
207.1028416,HMDB0132977,(1E)-5-hydroxy-1-(4-methoxyphenyl)pent-1-en-3-one,n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0127763,5-[(3-methoxyphenyl)methyl]oxolan-2-one,n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0132974,(1E)-1-(2-hydroxy-4-methoxyphenyl)pent-1-en-3-one,n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0132975,(1E)-4-hydroxy-1-(4-methoxyphenyl)pent-1-en-3-one,n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0132976,1-[3-(4-methoxyphenyl)oxiran-2-yl]propan-1-one,n/a,C12H14O3,206.094294311,M+H,+,207.10157,6
207.1028416,HMDB0163525,[(2-methyloctyl)oxy]sulfonic acid,n/a,C9H20O4S,224.108230298,M+H-H2O,+,207.10553,13
207.1028416,HMDB0167932,(nonan-2-yloxy)sulfonic acid,n/a,C9H20O4S,224.108230298,M+H-H2O,+,207.10553,13
207.1028416,HMDB0170957,nonyl hydrogen sulfate,n/a,C9H20O4S,224.108230298,M+H-H2O,+,207.10553,13
207.1028416,HMDB0182630,"2-{1,2,2-trimethyl-6-oxabicyclo[3.1.0]hexan-3-yl}acetic acid",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0179403,SCHEMBL1012833,n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0182629,SCHEMBL5986763,n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0182627,"2-[2-(hydroxymethyl)-2,3-dimethylcyclopent-3-en-1-yl]acetic acid",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0182628,"2-[3-(hydroxymethyl)-2,2-dimethylcyclopent-3-en-1-yl]acetic acid",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0182631,SCHEMBL5986770,n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0179404,"(2E,4Z)-10-hydroxydeca-2,4-dienoic acid",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0039710,1-Acetylcyclohexyl acetate,n/a,C10H16O3,184.109944378,M+Na,+,207.099162,18
207.1028416,HMDB0036998,(S)-Oleuropeic acid,n/a,C10H16O3,184.109944378,M+Na,+,207.099162,18
207.1028416,HMDB0036117,(1'R)-Nepetalic acid,n/a,C10H16O3,184.109944378,M+Na,+,207.099162,18
207.1028416,HMDB0040883,(E)-10-Oxo-8-decenoic acid,n/a,C10H16O3,184.109944378,M+Na,+,207.099162,18
207.1028416,HMDB0039052,"(4S,8R)-8,9-Dihydroxy-p-menth-1(6)-en-2-one",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0179402,3-[(1Z)-hept-1-en-1-yl]oxirane-2-carboxylic acid,n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0176286,"3,6-dihydroxy-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0176282,"6-hydroxy-1-(hydroxymethyl)-7,7-dimethylbicyclo[2.2.1]heptan-2-one",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0131084,"(5E)-2,2,5-trimethyl-7-oxohept-5-enoic acid",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0178771,"(4Z,8Z)-3-hydroxydeca-4,8-dienoic acid",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0176285,"5,6-dihydroxy-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0176283,1-Methyl-6-hydroxy-7-methyl-7-(hydroxymethyl)norbornane-2-one,n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0176284,"6,6-dihydroxy-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0179401,"(2E,4Z)-9-hydroxydeca-2,4-dienoic acid",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0179400,"(4Z)-6-hydroxydeca-2,4-dienoic acid",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0178775,"(4Z,8Z)-2-hydroxydeca-4,8-dienoic acid",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0178773,(4Z)-7-(3-methyloxiran-2-yl)hept-4-enoic acid,n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0178774,3-{3-[(3Z)-pent-3-en-1-yl]oxiran-2-yl}propanoic acid,n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0178772,"(4Z,8Z)-6-hydroxydeca-4,8-dienoic acid",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0178770,"(4Z,8Z)-10-hydroxydeca-4,8-dienoic acid",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
207.1028416,HMDB0178769,"(4Z,8Z)-7-hydroxydeca-4,8-dienoic acid",n/a,C10H16O3,184.109944375,M+Na,+,207.099162,18
211.1343047,HMDB0164284,2-(2-hydroxy-3-oxo-2-pentylcyclopentyl)acetic acid,n/a,C12H20O4,228.136159124,M+H-H2O,+,211.133459,4
211.1343047,HMDB0164282,2-(4-hydroxy-3-oxo-2-pentylcyclopentyl)acetic acid,n/a,C12H20O4,228.136159124,M+H-H2O,+,211.133459,4
211.1343047,HMDB0164283,2-hydroxy-2-(3-oxo-2-pentylcyclopentyl)acetic acid,n/a,C12H20O4,228.136159124,M+H-H2O,+,211.133459,4
211.1343047,HMDB0164280,2-(5-hydroxy-3-oxo-2-pentylcyclopentyl)acetic acid,n/a,C12H20O4,228.136159124,M+H-H2O,+,211.133459,4
211.1343047,HMDB0164279,2-[2-(4-hydroxypentyl)-3-oxocyclopentyl]acetic acid,n/a,C12H20O4,228.136159124,M+H-H2O,+,211.133459,4
211.1343047,HMDB0164281,2-[2-(5-hydroxypentyl)-3-oxocyclopentyl]acetic acid,n/a,C12H20O4,228.136159124,M+H-H2O,+,211.133459,4
211.1343047,HMDB0000933,Traumatic acid,C16308,C12H20O4,228.136159128,M+H-H2O,+,211.133459,4
211.1343047,HMDB0030994,5-Heptyltetrahydro-2-oxo-3-furancarboxylic acid,n/a,C12H20O4,228.136159128,M+H-H2O,+,211.133459,4
211.1343047,HMDB0037816,"Dihydro-3-(1-octenyl)-2,5-furandione",n/a,C12H18O3,210.125594442,M+H,+,211.13287,7
211.1343047,HMDB0037135,1-Benzyloxy-1-(2-methoxyethoxy)ethane,n/a,C12H18O3,210.125594442,M+H,+,211.13287,7
