query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
187.0577926,HMDB0033051,Butyl propyl disulfide,n/a,C7H16S2,164.069341892,M+Na,+,187.05856,4
187.0577926,HMDB0039783,1-(Methylthio)-1-hexanethiol,n/a,C7H16S2,164.069341892,M+Na,+,187.05856,4
187.0577926,HMDB0132202,"2,4-dimethoxyphloroglucinol",n/a,C8H10O5,186.052823422,M+H,+,187.060099,12
187.0577926,HMDB0041026,Erinapyrone C,n/a,C8H10O5,186.05282343,M+H,+,187.060099,12
187.0577926,HMDB0041031,"3,5,6-Trihydroxy-5-(hydroxymethyl)-2-methoxy-2-cyclohexen-1-one",n/a,C8H12O6,204.063388116,M+H-H2O,+,187.060688,15
189.0784572,HMDB0038791,"2,4,6-Triethyl-1,3,5-oxadithiane",n/a,C9H18OS2,206.079906578,M+H-H2O,+,189.077207,7
189.0784572,HMDB0033584,Diethyl tartrate,n/a,C8H14O6,206.07903818,M+H-H2O,+,189.076338,11
189.0784572,HMDB0059767,"Tetrahydro-2,5-furan-diacetic acid",n/a,C8H12O5,188.068473494,M+H,+,189.075749,14
189.0784572,HMDB0157322,SCHEMBL4732887,n/a,C8H12O5,188.068473486,M+H,+,189.075749,14
189.0784572,HMDB0157321,(2E)-6-hydroxyoct-2-enedioic acid,n/a,C8H12O5,188.068473486,M+H,+,189.075749,14
189.0784572,HMDB0157320,(2E)-5-hydroxyoct-2-enedioic acid,n/a,C8H12O5,188.068473486,M+H,+,189.075749,14
189.0784572,HMDB0157323,3-(4-carboxybutyl)oxirane-2-carboxylic acid,n/a,C8H12O5,188.068473486,M+H,+,189.075749,14
189.0784572,HMDB0157324,(2E)-7-hydroxyoct-2-enedioic acid,n/a,C8H12O5,188.068473486,M+H,+,189.075749,14
193.1549874,HMDB0031016,10-Undecen-1-ol,n/a,C11H22O,170.167065326,M+Na,+,193.156283,7
193.1549874,HMDB0032371,1-Menthyl methyl ether,n/a,C11H22O,170.167065326,M+Na,+,193.156283,7
193.1549874,HMDB0030943,6-Undecanone,n/a,C11H22O,170.167065326,M+Na,+,193.156283,7
