query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
101.0600381,HMDB0129418,"3,3-dimethyloxirane-2-carbaldehyde",n/a,C5H8O2,100.052429498,M+H,+,101.059705,3
101.0600381,HMDB0163713,73255-29-5,n/a,C5H8O2,100.052429498,M+H,+,101.059705,3
101.0600381,HMDB0163714,1-(2-methyloxiran-2-yl)ethan-1-one,n/a,C5H8O2,100.052429498,M+H,+,101.059705,3
101.0600381,HMDB0163712,SCHEMBL6914033,n/a,C5H8O2,100.052429498,M+H,+,101.059705,3
101.0600381,HMDB0130837,2-methylbut-3-enoic acid,n/a,C5H8O2,100.052429498,M+H,+,101.059705,3
101.0600381,HMDB0170858,Isopropenylacetic acid,n/a,C5H8O2,100.052429498,M+H,+,101.059705,3
101.0600381,HMDB0180166,3-methyl-4-trans-hydroxy-2-butenal,n/a,C5H8O2,100.052429498,M+H,+,101.059705,3
101.0600381,HMDB0132474,2-methylbut-2-enoic acid,n/a,C5H8O2,100.052429498,M+H,+,101.059705,3
101.0600381,HMDB0149276,SCHEMBL15659879,n/a,C5H8O2,100.052429498,M+H,+,101.059705,3
128.0516644,HMDB0029726,2-Vinylthiophene,n/a,C6H6S,110.019020882,M+NH4,+,128.052844,9
128.0516644,HMDB0033746,Benzenethiol,n/a,C6H6S,110.019020882,M+NH4,+,128.052844,9
128.0516644,HMDB0029730,2-Ethyl-4-methylthiazole,n/a,C6H9NS,127.045569983,M+H,+,128.052846,9
128.0516644,HMDB0040062,4-Ethyl-5-methylthiazole,n/a,C6H9NS,127.045569983,M+H,+,128.052846,9
128.0516644,HMDB0040096,5-Ethyl-2-methylthiazole,n/a,C6H9NS,127.045569983,M+H,+,128.052846,9
128.0516644,HMDB0033155,Trimethylthiazole,n/a,C6H9NS,127.045569983,M+H,+,128.052846,9
128.0516644,HMDB0031337,Thiiranebutanenitrile,n/a,C6H9NS,127.045569983,M+H,+,128.052846,9
128.0516644,HMDB0029731,4-Ethyl-2-methylthiazole,n/a,C6H9NS,127.045569983,M+H,+,128.052846,9
128.0516644,HMDB0029732,5-Ethyl-4-methylthiazole,n/a,C6H9NS,127.045569983,M+H,+,128.052846,9
128.0516644,HMDB0034300,5-Isothiocyanato-1-pentene,n/a,C6H9NS,127.045569983,M+H,+,128.052846,9
128.0516644,HMDB0172134,isoquinolin-7-ol,n/a,C9H7NO,145.052763849,M+H-H2O,+,128.050064,12
128.0516644,HMDB0172135,Isoquinolin-6-ol,n/a,C9H7NO,145.052763849,M+H-H2O,+,128.050064,12
128.0516644,HMDB0172136,Isoquinolin-8-ol,n/a,C9H7NO,145.052763849,M+H-H2O,+,128.050064,12
128.0516644,HMDB0165771,6-Hydroxyquinoline,n/a,C9H7NO,145.052763849,M+H-H2O,+,128.050064,12
128.0516644,HMDB0165773,5-HYDROXYQUINOLINE,n/a,C9H7NO,145.052763849,M+H-H2O,+,128.050064,12
128.0516644,HMDB0165770,7-HYDROXYQUINOLINE,n/a,C9H7NO,145.052763849,M+H-H2O,+,128.050064,12
128.0516644,HMDB0165772,Oxyquinoline,C19434,C9H7NO,145.052763851,M+H-H2O,+,128.050064,12
128.0516644,HMDB0240308,2-Hydroxyquinoline,C06415,C9H7NO,145.052763851,M+H-H2O,+,128.050064,12
128.0516644,HMDB0029737,1H-Indole-3-carboxaldehyde,C08493,C9H7NO,145.052763851,M+H-H2O,+,128.050064,12
128.0516644,HMDB0181148,"1-(3,4-dihydro-2H-1,4-thiazin-5-yl)ethan-1-ol",n/a,C6H11NOS,145.056135152,M+H-H2O,+,128.053435,14
146.0600243,HMDB0172136,Isoquinolin-8-ol,n/a,C9H7NO,145.052763849,M+H,+,146.06004,0
146.0600243,HMDB0165770,7-HYDROXYQUINOLINE,n/a,C9H7NO,145.052763849,M+H,+,146.06004,0
146.0600243,HMDB0165771,6-Hydroxyquinoline,n/a,C9H7NO,145.052763849,M+H,+,146.06004,0
146.0600243,HMDB0165773,5-HYDROXYQUINOLINE,n/a,C9H7NO,145.052763849,M+H,+,146.06004,0
146.0600243,HMDB0172134,isoquinolin-7-ol,n/a,C9H7NO,145.052763849,M+H,+,146.06004,0
146.0600243,HMDB0172135,Isoquinolin-6-ol,n/a,C9H7NO,145.052763849,M+H,+,146.06004,0
146.0600243,HMDB0240308,2-Hydroxyquinoline,C06415,C9H7NO,145.052763851,M+H,+,146.06004,0
146.0600243,HMDB0165772,Oxyquinoline,C19434,C9H7NO,145.052763851,M+H,+,146.06004,0
146.0600243,HMDB0029737,1H-Indole-3-carboxaldehyde,C08493,C9H7NO,145.052763851,M+H,+,146.06004,0
146.0600243,HMDB0004186,3-Methyldioxyindole,C05834,C9H9NO2,163.063328537,M+H-H2O,+,146.060629,4
146.0600243,HMDB0001424,4-(3-Pyridyl)-3-butenoic acid,n/a,C9H9NO2,163.063328537,M+H-H2O,+,146.060629,4
146.0600243,HMDB0062406,4-oxo-4-(pyridin-3-yl)butanal,C19567,C9H9NO2,163.063328534,M+H-H2O,+,146.060629,4
146.0600243,HMDB0029300,p-Anisidine,C19326,C7H9NO,123.068413915,M+Na,+,146.057632,16
146.0600243,HMDB0167379,3-(aminomethyl)phenol,n/a,C7H9NO,123.068413914,M+Na,+,146.057632,16
146.0600243,HMDB0032578,4-Hydroxybenzylamine,n/a,C7H9NO,123.068413915,M+Na,+,146.057632,16
146.0600243,HMDB0040360,2-Acetyl-1-methylpyrrole,n/a,C7H9NO,123.068413915,M+Na,+,146.057632,16
146.0600243,HMDB0036058,1-Ethyl-1H-pyrrole-2-carboxaldehyde,n/a,C7H9NO,123.068413915,M+Na,+,146.057632,16
146.0600243,HMDB0167378,2-(Aminomethyl)phenol,n/a,C7H9NO,123.068413914,M+Na,+,146.057632,16
146.0600243,HMDB0032492,2-Propionylpyrrole,n/a,C7H9NO,123.068413915,M+Na,+,146.057632,16
147.0631869,HMDB0240327,"2,3-dimethylbutanedioate",n/a,C6H8O4,144.043355897,M+H,+,147.065184,14
147.0631869,HMDB0159478,SCHEMBL3185864,n/a,C6H10O4,146.057908802,M+H,+,147.065185,14
147.0631869,HMDB0159477,3-Hydroxy-3-methyl-2-oxopentanoate,C04237,C6H10O4,146.057908802,M+H,+,147.065185,14
147.0631869,HMDB0158747,2-(hydroxymethyl)-3-oxopentanoic acid,n/a,C6H10O4,146.057908802,M+H,+,147.065185,14
147.0631869,HMDB0158748,SCHEMBL2592393,n/a,C6H10O4,146.057908802,M+H,+,147.065185,14
147.0631869,HMDB0158745,SCHEMBL14370458,n/a,C6H10O4,146.057908802,M+H,+,147.065185,14
147.0631869,HMDB0158746,SCHEMBL12026890,n/a,C6H10O4,146.057908802,M+H,+,147.065185,14
147.0631869,HMDB0159480,SCHEMBL8105244,n/a,C6H10O4,146.057908802,M+H,+,147.065185,14
147.0631869,HMDB0159479,3-(hydroxymethyl)-2-oxopentanoic acid,n/a,C6H10O4,146.057908802,M+H,+,147.065185,14
147.0631869,HMDB0161124,5-hydroxy-4-methyl-2-oxopentanoic acid,n/a,C6H10O4,146.057908802,M+H,+,147.065185,14
147.0631869,HMDB0161123,SCHEMBL19359063,n/a,C6H10O4,146.057908802,M+H,+,147.065185,14
147.0631869,HMDB0161125,3-hydroxy-4-methyl-2-oxopentanoic acid,n/a,C6H10O4,146.057908802,M+H,+,147.065185,14
147.0631869,HMDB0155922,Mevaldic acid,n/a,C6H10O4,146.057908802,M+H,+,147.065185,14
147.0631869,HMDB0061930,4-Ethoxy-4-oxobutanoic acid,n/a,C6H10O4,146.057908808,M+H,+,147.065185,14
147.0631869,HMDB0033837,Dimethyl succinate,n/a,C6H10O4,146.057908808,M+H,+,147.065185,14
147.0631869,HMDB0006900,(S)-2-Aceto-2-hydroxybutanoic acid,C06006,C6H10O4,146.057908808,M+H,+,147.065185,14
147.0631869,HMDB0002173,Solerol,n/a,C6H10O4,146.057908808,M+H,+,147.065185,14
147.0631869,HMDB0002074,"2,2-Dimethylsuccinic acid",n/a,C6H10O4,146.057908808,M+H,+,147.065185,14
147.0631869,HMDB0000858,Monomethyl glutaric acid,n/a,C6H10O4,146.057908808,M+H,+,147.065185,14
147.0631869,HMDB0000752,Methylglutaric acid,n/a,C6H10O4,146.057908808,M+H,+,147.065185,14
147.0631869,HMDB0000422,2-Methylglutaric acid,n/a,C6H10O4,146.057908808,M+H,+,147.065185,14
147.0631869,HMDB0000448,Adipic acid,C06104,C6H10O4,146.057908808,M+H,+,147.065185,14
147.0631869,HMDB0062489,L-Fucose-1P,n/a,C6H12O5,164.068473486,M+H-H2O,+,147.065773,18
147.0631869,HMDB0010207,UNII-5HJQ8VCB2N,C00861,C6H12O5,164.068473486,M+H-H2O,+,147.065773,18
147.0631869,HMDB0033821,2-O-Methyl-D-xylose,n/a,C6H12O5,164.068473494,M+H-H2O,+,147.065773,18
147.0631869,HMDB0062477,2-Deoxyglucose,n/a,C6H12O5,164.068473486,M+H-H2O,+,147.065773,18
147.0631869,HMDB0062498,2-Deoxyglucose,n/a,C6H12O5,164.068473486,M+H-H2O,+,147.065773,18
147.0631869,HMDB0062499,2-Deoxyglucose,n/a,C6H12O5,164.068473486,M+H-H2O,+,147.065773,18
147.0631869,HMDB0060267,L-Fuculose,C01721,C6H12O5,164.068473494,M+H-H2O,+,147.065773,18
147.0631869,HMDB0005876,3-Deoxyfructose,n/a,C6H12O5,164.068473494,M+H-H2O,+,147.065773,18
147.0631869,HMDB0012327,2-Deoxygalactopyranose,C02781,C6H12O5,164.068473494,M+H-H2O,+,147.065773,18
147.0631869,HMDB0002712,"1,5-Anhydrosorbitol",C07326,C6H12O5,164.068473494,M+H-H2O,+,147.065773,18
147.0631869,HMDB0059625,beta-L-Fucose,n/a,C6H12O5,164.068473494,M+H-H2O,+,147.065773,18
147.0631869,HMDB0029196,D-Fucose,C01018,C6H12O5,164.068473494,M+H-H2O,+,147.065773,18
147.0631869,HMDB0003081,beta-D-Fucose,C02095,C6H12O5,164.068473494,M+H-H2O,+,147.065773,18
147.0631869,HMDB0000174,alpha-L-Fucose,C01019,C6H12O5,164.068473494,M+H-H2O,+,147.065773,18
147.0631869,HMDB0059624,alpha-L-Fucose,C01019,C6H12O5,164.068473494,M+H-H2O,+,147.065773,18
147.0631869,HMDB0000849,Rhamnose,C00507,C6H12O5,164.068473494,M+H-H2O,+,147.065773,18
147.0631869,HMDB0124735, β-L-fucopyranose,n/a,C6H12O5,164.068473486,M+H-H2O,+,147.065773,18
147.0631869,HMDB0240304,alpha-D-rhamnose,C01684,C6H12O5,164.068473494,M+H-H2O,+,147.065773,18
168.0419278,HMDB0172135,Isoquinolin-6-ol,n/a,C9H7NO,145.052763849,M+Na,+,168.041982,0
168.0419278,HMDB0172134,isoquinolin-7-ol,n/a,C9H7NO,145.052763849,M+Na,+,168.041982,0
168.0419278,HMDB0172136,Isoquinolin-8-ol,n/a,C9H7NO,145.052763849,M+Na,+,168.041982,0
168.0419278,HMDB0165773,5-HYDROXYQUINOLINE,n/a,C9H7NO,145.052763849,M+Na,+,168.041982,0
168.0419278,HMDB0165771,6-Hydroxyquinoline,n/a,C9H7NO,145.052763849,M+Na,+,168.041982,0
168.0419278,HMDB0165770,7-HYDROXYQUINOLINE,n/a,C9H7NO,145.052763849,M+Na,+,168.041982,0
168.0419278,HMDB0029737,1H-Indole-3-carboxaldehyde,C08493,C9H7NO,145.052763851,M+Na,+,168.041982,0
168.0419278,HMDB0240308,2-Hydroxyquinoline,C06415,C9H7NO,145.052763851,M+Na,+,168.041982,0
168.0419278,HMDB0165772,Oxyquinoline,C19434,C9H7NO,145.052763851,M+Na,+,168.041982,0
168.0419278,HMDB0003584,Taurocyamine,C01959,C3H9N3O3S,167.036461859,M+H,+,168.043738,11
231.0767719,HMDB0060537,p-Hydroxyphenobarbital,n/a,C12H12N2O4,248.079706882,M+H-H2O,+,231.077007,1
231.0767719,HMDB0060826,Hydroxynalidixic acid,n/a,C12H12N2O4,248.079706882,M+H-H2O,+,231.077007,1
231.0767719,HMDB0004185,5-Hydroxyindoleacetylglycine,C05832,C12H12N2O4,248.079706882,M+H-H2O,+,231.077007,1
231.0767719,HMDB0003066,Chalcone,C15589,C15H12O,208.088815006,M+Na,+,231.078033,5
231.0767719,HMDB0135598,"1,3-diphenylprop-2-en-1-one",n/a,C15H12O,208.088815006,M+Na,+,231.078033,5
231.0767719,HMDB0060323,1-Methoxyphenanthrene,C11433,C15H12O,208.088815006,M+Na,+,231.078033,5
231.0767719,HMDB0032357,N-Lactoyl ethanolamine phosphate,n/a,C5H12NO6P,213.040223633,M+NH4,+,231.074047,12
231.0767719,HMDB0155289,"[(2,3-dihydroxypropyl)(2-oxoethyl)amino]phosphonic acid",n/a,C5H12NO6P,213.040224108,M+NH4,+,231.074047,12
231.0767719,HMDB0060757,4-Aminobenzoyl-(beta)-alanine,n/a,C10H12N2O3,208.08479226,M+Na,+,231.07401,12
231.0767719,HMDB0000684,L-Kynurenine,C00328,C10H12N2O3,208.08479226,M+Na,+,231.07401,12
231.0767719,HMDB0012948,Formyl-5-hydroxykynurenamine,C05647,C10H12N2O3,208.08479226,M+Na,+,231.07401,12
231.0767719,HMDB0014350,Pyrimethamine,C07391,C12H13ClN4,248.082874143,M+H-H2O,+,231.080174,15
231.0767719,HMDB0060321,1-Hydroxy-6-methoxypyrene,C18261,C17H12O2,248.083729628,M+H-H2O,+,231.08103,18
291.113255,HMDB0040367,Azacridone A,n/a,C18H16N2O3,308.116092388,M+H-H2O,+,291.113392,0
291.113255,HMDB0037521,C.I. Solvent Red 80,C19214,C18H16N2O3,308.116092388,M+H-H2O,+,291.113392,0
291.113255,HMDB0014883,Modafinil,n/a,C15H15NO2S,273.082349419,M+NH4,+,291.116172,10
291.113255,HMDB0160041,"6-[(1-carboxypentyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0163698,"3,4,5-trihydroxy-6-[(6-hydroxy-2-oxohexyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0165052,"3,4,5-trihydroxy-6-[(3-hydroxy-3-methylpentanoyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0165051,"6-[(1-carboxy-2-methylbutan-2-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0165056,"6-(3-carboxy-2-ethylpropoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0165053,"6-[(4-carboxy-3-methylbutan-2-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0165054,"3,4,5-trihydroxy-6-[(4-hydroxy-3-methylpentanoyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0165057,"3,4,5-trihydroxy-6-{[3-(hydroxymethyl)pentanoyl]oxy}oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0165060,"3,4,5-trihydroxy-6-[(5-hydroxy-3-methylpentanoyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0165059,"6-(4-carboxy-3-methylbutoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0171223,"6-[4-(formyloxy)-2-methylbutoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0163699,"3,4,5-trihydroxy-6-[(6-hydroxy-5-oxohexyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0163695,"3,4,5-trihydroxy-6-[(4-hydroxy-5-oxohexyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0160042,"3,4,5-trihydroxy-6-[(2-hydroxyhexanoyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0160039,"3,4,5-trihydroxy-6-[(6-hydroxyhexanoyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0160038,"6-[(5-carboxypentyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0158762,"3,4,5-trihydroxy-6-[(5-hydroxyhexanoyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0158761,"6-[(5-carboxypentan-2-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0156882,"3,4,5-trihydroxy-6-[(2-hydroxy-3-methylpentanoyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0156881,"6-(1-carboxy-2-methylbutoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0160699,"6-(1-carboxy-3-methylbutoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0160700,"3,4,5-trihydroxy-6-[(2-hydroxy-4-methylpentanoyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0163691,"3,4,5-trihydroxy-6-[(3-hydroxy-5-oxohexyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0163694,"3,4,5-trihydroxy-6-[(6-hydroxy-2-oxohexan-3-yl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0163687,"3,4,5-trihydroxy-6-[(2-hydroxy-5-oxohexyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0163686,"3,4,5-trihydroxy-6-[(1-hydroxy-5-oxohexan-2-yl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0163690,"3,4,5-trihydroxy-6-[(1-hydroxy-5-oxohexan-3-yl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0161121,"3,4,5-trihydroxy-6-[(5-hydroxy-4-methylpentanoyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0161119,"3,4,5-trihydroxy-6-[(4-hydroxy-4-methylpentanoyl)oxy]oxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0161120,"6-(4-carboxy-2-methylbutoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0161118,"6-[(4-carboxy-2-methylbutan-2-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C12H20O9,308.110732224,M+H-H2O,+,291.108032,18
291.113255,HMDB0167299,"6-[(1-cyano-1-methylprop-2-en-1-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C11H15NO7,273.084851827,M+NH4,+,291.118675,19
291.113255,HMDB0012267,"N-Succinyl-L,L-2,6-diaminopimelate",C04421,C11H18N2O7,290.11140094,M+H,+,291.118677,19
291.113255,HMDB0032992,Furaneol 4-glucoside,n/a,C12H18O8,290.100167552,M+H,+,291.107444,20
291.113255,HMDB0179393,"6-[(4E)-hex-4-enoyloxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C12H18O8,290.10016754,M+H,+,291.107444,20
291.113255,HMDB0179378,"3,4,5-trihydroxy-6-{[(2Z)-3-(3-methyloxiran-2-yl)prop-2-en-1-yl]oxy}oxane-2-carboxylic acid",n/a,C12H18O8,290.10016754,M+H,+,291.107444,20
291.113255,HMDB0179374,"3,4,5-trihydroxy-6-({3-[(1E)-prop-1-en-1-yl]oxiran-2-yl}methoxy)oxane-2-carboxylic acid",n/a,C12H18O8,290.10016754,M+H,+,291.107444,20
291.113255,HMDB0179371,"3,4,5-trihydroxy-6-{[(2Z,4E)-6-hydroxyhexa-2,4-dien-1-yl]oxy}oxane-2-carboxylic acid",n/a,C12H18O8,290.10016754,M+H,+,291.107444,20
291.113255,HMDB0179368,"3,4,5-trihydroxy-6-{[(4E)-1-oxohex-4-en-2-yl]oxy}oxane-2-carboxylic acid",n/a,C12H18O8,290.10016754,M+H,+,291.107444,20
291.113255,HMDB0179370,"3,4,5-trihydroxy-6-{[(2E,4Z)-6-hydroxyhexa-2,4-dien-1-yl]oxy}oxane-2-carboxylic acid",n/a,C12H18O8,290.10016754,M+H,+,291.107444,20
291.113255,HMDB0179366,"3,4,5-trihydroxy-6-{[(4E)-1-oxohex-4-en-3-yl]oxy}oxane-2-carboxylic acid",n/a,C12H18O8,290.10016754,M+H,+,291.107444,20
291.113255,HMDB0031304,Osmundalin,n/a,C12H18O8,290.100167552,M+H,+,291.107444,20
291.113255,HMDB0179364,"3,4,5-trihydroxy-6-{[(2E)-6-oxohex-2-en-1-yl]oxy}oxane-2-carboxylic acid",n/a,C12H18O8,290.10016754,M+H,+,291.107444,20
291.113255,HMDB0163718,"3,4,5-trihydroxy-6-{[(2Z)-3-methyl-4-oxopent-2-en-1-yl]oxy}oxane-2-carboxylic acid",n/a,C12H18O8,290.10016754,M+H,+,291.107444,20
291.113255,HMDB0169674,"3,4,5-trihydroxy-6-{[(2E)-3-methylpent-2-enoyl]oxy}oxane-2-carboxylic acid",n/a,C12H18O8,290.10016754,M+H,+,291.107444,20
291.113255,HMDB0169701,"3,4,5-trihydroxy-6-{[(2Z)-3-methylpent-2-enoyl]oxy}oxane-2-carboxylic acid",n/a,C12H18O8,290.10016754,M+H,+,291.107444,20
