"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"721",202.122737555622,202.12220480951,202.122910220752,658.97599999998,657.98099999998,659.51499999998,7,0,2,5,3316.40468480624,4065.38256243144,3509.53044921492,3393.26647816226,3750.31227801873,3414.05174500149,3244.63251493306,7182.97733912298,6507.35019382623,3444.62490986501,3806.53004628034,7120.56927996688,7968.92379455964,11112.6266214187,1450.38071092019,6085.42418129928,13955.2107212705,5914.40437563856,3361.28963729081,9314.45943631177,1439.32182327784,8841.21786151119,7441.568331605,2777.42915183802,7502.37444243152,15997.225931205,5084.50298909768
"722",202.591369364519,202.591032382316,202.592311617794,134.77500000002,133.29800000002,135.42300000002,23,7,8,8,19435.0836430082,19945.2667088445,22074.171219017,24285.4827337699,24656.2430052089,26494.2840249685,25405.5057056916,16190.3809376996,8846.77595445324,19124.8500247609,8827.04779170936,11130.3520494051,9826.5646508373,23349.5849573448,0,41641.0960448871,6691.09353543649,12480.2444864586,10826.9795585244,15543.2900436818,6505.34673989951,28814.7872809237,11865.5050974884,18558.1795782748,3785.05342640309,35494.2951704768,11696.7116742637
"723",203.053203667677,203.052721341946,203.053924499438,82.764,81.69600000002,86.285,27,7,10,10,2275269.0639055,2353266.72778007,2350790.23395041,2362932.56659502,2327144.00280123,2260783.58092734,2334239.60181707,1493287.59791203,2500514.0900423,2111403.70892873,2817233.27367161,2233630.43836684,1993460.96320369,1411432.59675221,808153.961015115,1797619.0519255,1832588.17853177,2378917.54698524,2097975.87338982,1946246.97951254,1817484.79703442,2062451.5474941,2087007.63014464,2353757.30870771,2864524.37092322,2261537.03744478,1881225.45023869
"724",203.050675840204,203.05025232877,203.051690714006,572.252,571.364,576.10299999998,27,7,10,10,33797.2414446604,34330.7023622477,34288.7568432312,31853.0439804735,34658.0218587607,35821.8714484358,32330.016264634,14276.0268074341,38318.5812997731,27651.8637497917,44086.7094002339,23332.0089447626,35989.3211763066,21873.3360110634,13445.9776170481,26619.8242329074,40736.4295430298,32554.8036343266,32686.3498056204,23092.6205098965,40676.0828976963,30392.3198240625,35749.3456046968,23987.3082103102,40717.46283786,24271.5678152753,39511.8676773667
"725",203.0521780538,203.051531498099,203.053112855117,113.988,111.12000000002,142.346,33,5,6,7,344181.670682747,302919.555218115,313871.789480896,309602.893250751,313116.155812224,302787.472569296,317259.367418231,20206.2728684806,318273.991721008,290595.527456056,270008.570495531,9522.04314688987,187003.845448552,181940.101736243,184929.117178999,255063.813119921,187462.793236852,309528.257391238,283025.265924102,277405.240226396,178760.986834489,328669.921105481,202143.704142373,410095.580570969,316153.51558531,288624.543170721,192483.967636318
"726",203.091240865946,203.090181815533,203.094299720359,134.71600000001,134.51900000002,135.321,8,4,2,2,14013.4219439452,13880.1585218074,6266.19026000977,12759.8394150287,7049.73559899903,7624.10373207089,7500.05334879349,10797.6399242552,14705.2976596994,13316.9687063481,8450.34774360945,12563.8984949663,5692.87767109694,7090.55206080811,8085.1293176217,10612.1944251649,7105.12355175641,15571.4579316207,12908.2472231807,12486.5448914522,5713.10331525033,7662.12247181916,9190.80994552241,13513.1594339088,11180.3659921636,9483.1694025156,6724.82127799839
"727",203.138644883956,203.137708986942,203.139531568412,132.59700000002,131.955,133.30100000002,17,7,5,5,11862.777191717,9723.11694237652,11977.2389233549,12455.3652692706,10644.1407581032,11759.1078349522,12292.4177537721,15349.9685526733,40589.3359023033,9555.28504960794,29279.3811149269,12768.469110773,18617.2666600319,17417.1988738505,21355.3204537015,9974.21766533491,18800.3026556394,10101.0514057821,34840.7451520778,8864.95010538331,21475.6551110839,11605.6532998962,26286.3197609006,12441.0628371328,37785.2485311127,13977.1127068758,22520.0822741716
"728",203.139113786153,203.137631433137,203.140261509044,91.118,90.06599999998,91.25500000002,9,4,1,4,11565.5699172696,14369.6976795707,210531.993014602,9572.3682744236,6526.06958011077,208968.144221768,215454.811467379,120144.252116793,231368.408481479,181842.191149749,7543.36356167532,217141.110103093,163255.842422871,113501.835044678,227962.564009192,180624.752292523,165786.031193113,15057.8408925559,161170.845685646,8474.68768066504,154640.547045227,9571.10704437055,172154.039450347,8748.74767387842,263441.406097654,234950.089808265,180406.983941272
"729",203.138744290683,203.138597060258,203.138929660357,570.02499999998,568.69600000002,570.27300000002,5,0,1,4,18023.692410649,24183.5523780829,26197.5550096127,24533.4560907517,20636.2986799955,26924.1228123638,22022.4692267983,18708.1058423381,11404.6154655417,21668.6175299553,34555.9863728951,20492.1091326959,32444.5733324476,19952.8029852847,11440.1529209028,24354.5263334438,34613.550970573,25923.5318360804,27240.0473441184,18965.2805256356,32516.7950643653,12067.1201252747,25709.9270084913,8796.70493797958,10789.2565002197,13958.8270348022,33589.8008117676
"730",203.149115678389,203.140516247748,203.15012424104,87.22449999998,85.359,91.57500000002,26,5,8,8,29141.3627926774,31139.4681425039,10886.8833514089,35726.2837625959,361737.057932754,7056.79899640433,319292.471636489,37805.301910936,12299.7512526349,32117.7027116314,26594.576600122,59464.8674930221,254022.665325296,11449.3347221457,650429.931207975,31209.6580221977,12991.346178744,42162.379105909,223041.588867664,24982.5961390438,12277.2537737863,33299.0621052617,18613.9693864746,45932.8192956195,445582.322199901,64229.6641247209,14693.5964720301
"731",203.223145463796,203.222527569421,203.223987655357,67.48,66.227,68.441,12,6,5,1,18957.486742557,18899.2451978024,19792.0440365344,18283.0044028066,17377.249521294,18425.3032609303,17244.3342468228,10247.2715420882,12977.0296906274,4580.62227881824,16617.3211265417,9590.39263073999,30735.0332219666,56322.3657363764,16706.7515605942,14518.2087176199,25272.3322025475,1524.89562708119,8601.13370720902,1924.74422838884,6245.54442654075,13743.1673536734,22349.4785003942,14539.0092226212,4261.74695818655,8748.4735446298,10177.1008439551
"732",204.042253442714,204.041614346293,204.043237426201,355.976,355.29599999998,356.64999999998,17,6,5,6,12349.6175181747,11125.9058185695,10224.6247636958,10340.6895810298,10897.1219716045,10031.6883738908,10914.6560066938,9076.42262937517,9906.23667852394,12461.396883993,10252.5809837753,6906.23544423174,10084.5452661184,10625.2135990545,5424.41413889732,13717.9392471053,10074.4573884242,9102.69007621364,12535.5864736895,14332.8378265989,10102.5249185994,12874.7774088453,7066.99170969623,11814.3509615072,8976.96820678919,9278.42540904993,10587.490158161
"733",204.056179873918,204.055740098718,204.05717624896,82.80699999998,81.69600000002,86.285,27,7,10,10,134956.607133422,137878.585861178,138998.392380123,133692.280052554,135099.657489291,127466.742821135,136941.646125993,87478.2144426828,144919.060783315,124810.423395542,160825.31795091,128136.093285135,116656.298671719,76850.2867630256,47902.1148695679,97274.3644084739,104667.337086462,137666.499105065,123132.767370815,107967.600456294,107446.227809851,117094.266943623,123892.33782219,137067.577748582,164986.183686715,131420.906148319,108387.403523542
"734",204.063269249856,204.062523954812,204.064098992569,192.60100000002,171.70599999998,194.02,27,7,10,10,194628.318865084,187996.383510009,197412.942813392,180349.823639334,197160.743870269,188577.779878601,190309.262144532,146824.698287426,199163.776302185,288396.153155194,163598.339658256,139172.739537839,165710.306216893,178456.697874762,30910.0235633803,303978.246544729,180906.220896111,144989.74075322,208372.834053582,283307.433265009,179275.695554782,304136.017710304,146213.533708628,218699.072549851,163785.716520054,175052.082941934,199126.050033048
"735",204.062655198324,204.055591353726,204.063671066194,140.63600000001,111.66499999998,143.52899999998,20,5,6,7,20924.2123036318,76842.4764090482,34713.5783113322,59564.0025289709,23082.3960226313,23813.181419686,21904.4531429409,22307.6122567845,70502.304677633,27607.1310449074,29692.4311016677,18712.0810161578,22920.3534700685,20608.3061452052,53814.7487360289,43777.4246553556,24475.473102282,21728.690132224,46728.059955836,66178.3529460396,29685.9456191731,99178.7055956154,28700.7342930236,13699.6226822042,21453.9886496516,22284.1260778273,25396.0691039429
"736",204.123182815367,204.122598537265,204.12477202554,132.62600000002,131.92599999998,147.50899999998,23,7,8,8,76018.5491393404,57568.9147772731,50446.0312998405,42717.5649944374,32871.3304689164,27412.064150187,25654.7315410631,13735.8124466309,74659.6854579769,46249.4753168855,12648.6719584173,20955.9225416349,16562.329502161,52513.7638477608,33935.1174995235,19407.8316007126,14565.1543433919,74351.3252952645,33580.056591863,47677.9657293943,20958.9812173272,104232.482479143,19488.0394967037,64123.2898927634,37092.4345544867,13137.5114963179,14559.091961629
"737",204.123370697075,204.122667909208,204.12407803235,90.495,89.39999999998,103.925,23,7,8,8,72160.1731483359,59015.2389070981,45464.7037143571,38382.1423142781,30143.6808898139,23285.8850593923,22335.7785736624,19121.1499655099,82591.4549435553,39516.1830465329,14839.2509583191,22432.1582024256,17167.3740928366,38831.9671452953,29059.4788375831,14327.4356640901,17043.2335077362,99604.7597828979,40233.0935270499,39728.7494987082,23061.954140283,85245.4423672909,21310.4237841543,50955.7051187775,39584.2391063996,23757.3427713723,18911.037081005
"738",204.123147789936,204.12250728844,204.123989431808,675.22799999999,674.69500000002,675.84600000002,6,0,4,2,8669.83306215689,8870.40725777015,8168.70229513012,8591.63160469884,8120.29969221577,8200.3650025307,8533.72430003857,1894.76541083965,10588.6432348459,11094.4040209739,12379.6406361034,2916.71868847493,9036.72146598756,12639.4275581055,3116.12969154202,9100.57086096826,4946.76523305979,4624.36561093651,7120.84361789569,10227.0039544849,7546.70350019652,10624.8957434102,9000.24205852701,13471.383925724,10784.9145233119,2289.83405520172,3985.70696828715
"739",204.138484187857,204.138114899417,204.139150335256,1364.91300000002,1364.55400000002,1365.564,7,0,3,4,1722.16499733428,1995.29757611503,1945.76733798614,1667.93206478097,1989.53378096782,1885.95145112489,2423.85300462267,0,16502.3884057098,0,12249.2678044433,0,7435.65202925195,0,8449.52216143618,0,0,0,14932.485828778,0,0,0,16064.2647979484,0,12379.5355617363,0,15729.0035555246
"740",204.957027743817,204.956794376424,204.957753512138,69.21200000001,68.56599999998,69.596,12,4,3,5,10230.434793317,10908.8257001761,9903.58706606718,9643.99686034982,9980.59145842764,9787.51896104432,9824.37828799761,5129.05437645109,16260.505754893,10949.049731034,17033.0867705752,6326.47972312931,9168.44564102311,3919.12233860073,6953.4157567119,5398.59931659644,12579.2514589055,8815.44424884446,9961.30068463671,7459.32711938891,14839.6201272665,10620.8907244059,13685.8747457302,7862.58041457931,22879.1394000605,6289.80577364778,12017.1886353836
"741",205.029307142957,205.028566351858,205.029940195301,134.77500000002,115.71399999998,175.337,41,7,10,10,44892.4504299649,43173.4117229241,41549.0332093846,39984.8084503791,38739.9946123875,42752.6360085063,50752.1424848229,39090.6429494461,54671.4197535801,48418.5892842423,38829.2627342235,46662.4291445456,31582.5925139337,38000.0502725829,32922.9362201383,46571.4912552528,29168.4630768685,55849.0132342529,43120.3295305673,34010.6884855119,38538.8706402681,60846.9151993319,43055.1712820334,31292.6195097858,50676.9395950142,50929.3953249069,30177.9404775545
"742",205.062001936543,205.059091839555,205.064227714706,82.51299999998,81.029,86.285,27,7,10,10,30494.9898550415,28786.4449807185,29147.2183215887,29052.3954173933,28877.9913547109,28547.9352081401,30196.5303151079,16411.8730064571,27409.2401794723,27162.3040503762,29862.1912616475,22499.0850581113,21742.319507991,19414.377098758,8766.2697084266,21537.6808120309,24966.0766897005,24291.804563016,23749.0458973105,26758.3338668925,25891.0683986613,27248.3173890307,21387.0256342254,25770.622739034,30741.816467804,23023.0055742085,21956.9574515431
"743",205.065077408842,205.063518859956,205.066685653504,183.32699999998,167.145,195.36099999998,36,7,9,9,25579.9390676404,25185.9441863073,24712.2570083835,24695.9500601335,35559.8787791432,25465.2301315251,25360.0902154868,9279.57129333839,80101.0863293595,36172.4884142322,33936.8132545875,11301.5415203164,34800.8628767774,61297.8579980652,27837.0210606661,34034.6818827305,21950.2268692291,12464.2743494088,74813.9412468652,17709.1891752462,19911.9697818592,22030.1109303422,50473.972063812,15750.6874189828,29065.6353293625,15664.9369200781,28121.2953298811
"744",205.097219714639,205.096762733825,205.098767537411,465.33000000002,464.619,466.02499999998,27,7,10,10,12552787.1565933,12208984.1007192,12272207.7296155,11945340.6825601,12067260.9096573,11967578.9596459,11843124.4982931,12544034.195638,10778546.5653807,17308787.0537501,8396345.6696746,8972222.62035599,11145156.7105742,15603693.7343329,1818250.44730776,20926765.3455409,9558127.99397954,9546326.15056753,12590129.1798465,17347985.4238949,8156914.80355278,18095254.8423017,5548889.96416695,15886853.7659109,7419874.79470818,12477046.6670615,11502494.1926193
"745",206.041153401295,206.040197692522,206.042616295616,89.239,88.324,89.94099999998,23,7,8,8,9294.75796109287,10298.1410699616,10349.1230360995,9283.91574594659,9634.6773136827,9677.21230283571,9791.70004436644,7500.87211769409,19032.2584450373,12382.6804557609,15259.9004742606,4625.79407808708,16034.9585273559,16002.1905348816,1555.97271692558,22110.006770904,12583.4950422483,4901.49930720893,20644.8305550316,33030.4134317218,12553.8584776686,27093.9530290324,15532.2687872625,10499.2451790245,11073.7510591457,5668.77321516737,17614.1744522386
"746",206.081228637412,206.080716991874,206.082556842193,736.97900000002,736.598,738.06999999998,27,7,10,10,40824.8802418994,39558.0957924192,39551.3062536619,36766.8985133719,38667.3415331295,38943.5417924676,39960.5867238546,22922.2507733468,69129.5851409227,44467.5644371948,40270.4370990461,20834.7422517499,62056.8168406693,40977.2847199346,8714.74229242678,49090.7413079644,34771.606450491,24958.4769716747,60278.4803857772,67584.3147181234,42912.0170887119,47028.279123254,28361.8802947382,42317.0142607141,33949.759315488,28114.9227000165,35731.4445017483
"747",206.100731631619,206.100250594578,206.101702831859,465.33000000002,463.99600000002,466.02499999998,27,7,10,10,1446297.88324001,1393907.19695846,1404600.41484689,1366955.17985685,1382719.50161367,1375906.17745488,1359399.32527778,1429239.954681,1217497.4462507,2034533.99409889,935376.615243057,1010631.51082583,1279012.82582905,1836397.12791258,201161.680201014,2468135.71038438,1084675.3498442,1068488.06539175,1437115.26937523,2029507.11504362,910047.671121371,2109769.73213392,602372.588425527,1834234.27105995,812986.758331606,1442971.41269222,1314245.60083987
"748",206.138684442137,206.138172081127,206.139259932886,795.41899999998,794.75700000002,796.086,13,7,3,3,11734.3117858887,11117.3780704772,11045.6164065611,9925.49548376767,10084.6130429728,10109.7668606742,9003.26311887971,1586.29923466061,2774.2907868214,27691.7112770149,1592.62088484596,1039.58606039147,2016.90692005825,24604.7756680844,295.656086092948,27435.9099325202,2786.26192866718,2463.3190901322,2528.6039349945,20607.807708423,1762.79833841271,27192.780096948,2111.99692511958,20007.1864688722,2540.73049499653,1755.66534343455,2337.83619649841
"749",206.894126038663,206.893557200939,206.895010664011,78.57200000001,77.72499999998,79.23600000002,26,7,9,10,49598.5462156465,49700.8966504777,50348.05620431,47539.7086670828,46665.2990278997,47165.391810539,48027.7606141064,52102.9767754761,48182.8028768605,50355.9403293181,54505.1509795349,41273.8398595734,46982.3537184748,30991.9295162452,0,47000.4635001886,50879.1534948392,47469.3257072671,51646.3465722085,51243.0471409752,53151.7211985482,52607.5178684026,50761.3579948978,42898.6861060052,53547.2375051768,56025.64877117,48198.6850553296
"750",207.102841630172,207.10233344795,207.104390187777,465.33199999998,464.619,466.682,27,7,10,10,110900.880842604,108522.535500475,111202.94510351,106296.695885121,106022.390714014,106695.942216964,104751.945018851,110191.386230309,96836.1746685372,156303.501173599,72981.2330396109,77060.5962594014,99106.579895741,139415.942463059,16786.1515663016,184997.512345775,84831.4471306632,82785.9711373342,107877.419073374,155724.631044298,71528.3324573029,158113.023669733,49253.122092621,143141.785291437,65160.8531144087,109999.736141843,101277.332841172
"751",207.113014262431,207.11212623389,207.113704718493,417.321,416.77200000002,417.99799999998,15,7,4,4,10530.5134014568,11427.9925886535,11508.8210223522,11232.6576627197,11892.1787025107,10743.5919274625,11666.8403978216,13634.7288752172,4346.40098751197,20459.365445795,9635.55292639164,4510.01129452993,0,1092.64212098713,0,21094.8967652832,0,5930.6723793475,11121.839930399,10161.3875026574,7675.59261261835,9132.56152076971,1372.77266084403,5106.07174376857,3174.30909459852,21396.5083857666,6415.76783211498
"752",207.13798469213,207.137087022818,207.138570299122,670.65949999999,670.18399999998,671.11899999998,10,5,3,2,8946.42451020098,8371.26029468115,8835.02552948145,8672.30637093423,9243.38373799434,8729.27564308526,8141.30560085251,0,3936.46546522714,11241.7660107177,3918.26871249316,0,5923.04073853791,10456.7068481232,863.447867720787,12022.3345077513,3451.61777214477,0,4475.14592669811,10793.0419936333,4862.49176575029,11499.4883692641,6342.93067327614,7144.42477885096,4517.87193329202,0,4782.62833058701
"753",207.654407501384,207.653918871651,207.654969241813,1064.819,1063.48500000002,1065.49900000002,23,7,6,10,17700.2792975341,16479.0956158206,15992.9225542964,16157.4514043165,14560.4224885257,15111.5414996951,14983.9544537783,9043.61610800106,16926.9965591186,21503.4008330789,6706.72152591204,5378.04035592824,6854.61025471347,23769.2344303924,4696.65471060853,14908.4337475955,10069.2091389119,11015.1617420577,11071.9291978844,16455.6932661983,8541.37840222748,26015.1897237727,17556.5202722915,25142.6620947787,16221.2076838008,18267.5748495582,10069.6434561538
"754",208.060413498548,208.059705003199,208.061314772355,552.87599999998,551.582,554.73699999998,21,7,7,7,28797.5320770754,26767.1364110184,26770.7980251036,25073.0631157753,26330.6311010378,25501.9197061363,25779.8833474566,10236.0802806727,9189.064957401,51402.2517615831,2881.80954821182,9033.91391981574,7929.87975744078,38773.6957399957,921.752704495564,64845.9118086325,4893.82407780683,12450.2341608909,10280.2335503657,45639.7399486136,2406.79838152868,47410.4332577452,2341.49956558698,38409.1045760691,11461.7520789413,9492.83505894902,4633.30987504338
"755",208.891241626385,208.890471774446,208.892080888213,78.64650000001,77.72499999998,79.23600000002,26,7,9,10,32258.0314079376,31603.0056269168,32708.1206518492,32044.5957354584,31240.2631817671,29046.3849769608,30936.5768226346,35423.9190143426,31351.5957453568,32678.2557189826,35815.9353585096,27034.5989749375,31250.9806185322,20525.0100446518,0,32499.2829399172,33014.1087344647,32011.8760903844,32776.7214153443,32532.6465458037,34739.1850176329,34793.3943905878,33578.2672390306,27976.0755925599,34282.0291661193,37909.5806033776,31950.8134049524
"756",209.08124827865,209.0806927001,209.0813876432,1026.15299999998,1025.445,1027.2,9,7,1,1,19444.8644371607,17947.4979613536,18017.4049024764,18503.2696364383,18261.4953286283,18091.5754504723,18500.4599124985,26206.0581411153,524.77102259919,5233.17872595554,1608.62660121843,362.581161487265,162.607977907732,628.073272235097,0,1297.37499085274,1570.19783496956,713.528730467078,672.645561049692,668.933802772562,1146.12774558715,16395.1640167647,601.982451126678,141.634735329135,816.613990548253,0,479.924424804747
"757",209.092036839085,209.091506588679,209.093274872869,345.57799999998,342.44799999998,346.07300000002,27,7,10,10,225528.035673859,211505.739205943,213026.751087036,217742.158153506,209897.037946982,212352.516975298,207876.213006689,136182.499631996,117641.18676937,268174.459616308,86582.7646262479,88003.6474362387,132725.948197953,279188.906510998,23033.6052702132,376338.768676436,112816.873382604,111814.428828308,123869.983902988,299474.137184363,98696.5628595035,396004.352880486,84734.6741365734,202816.041420565,93457.4283894044,127117.368969373,108245.842074555
"758",209.117549167844,209.117223210073,209.118733069303,937.41050000002,936.79000000002,937.45999999998,6,0,2,4,8282.28188861273,8398.17068787143,7964.54548384482,7911.90367638208,7976.18313858658,8135.59102303013,8015.47767568845,3705.60422901297,2992.31569235763,8447.63855215022,5639.03700931305,3496.32101649232,6499.64212787226,10461.8690395702,165.660090842983,4458.08420539028,13214.8751430923,12226.3093049344,2929.78595497534,9239.57071888021,3991.99315279275,12924.9366079668,4300.2885501585,7076.6100902617,1919.58483008947,13162.2778740996,5236.92163584288
"759",209.190426574734,209.189891889998,209.190903759378,1239.567,1225.49500000002,1240.889,11,0,4,5,11806.267982289,11122.3312573069,11185.4841278958,11863.0454519767,11443.4503422126,11494.2498382884,11541.8322861671,9801.37305853991,12516.7705762008,11003.0356231642,12247.631714166,13275.2120903154,12866.0151361724,10367.9456923947,6397.16072978266,11430.7995721552,11612.7985257655,10197.2277099764,12158.0784154376,10796.9832550761,12106.4650415927,13150.0443213653,11442.7176945814,11265.5886656848,12719.6119885869,11464.7260397877,13022.6353048162
"760",210.05060146973,210.050096238336,210.051742019038,355.6615,355.29599999998,356.016,22,7,7,8,13227.398642805,12755.2388500873,12636.1379295594,11337.1069086919,13145.8625257873,11994.7249520487,12512.6646512103,10337.042703091,11447.1148933215,17699.5436293309,12425.6613184826,8294.56883835437,11310.4026610061,12185.9509913587,5357.57322549471,19753.54184734,11776.5149679498,9396.3215510788,13117.9519971489,17534.3105660371,11417.2978844521,16782.9233683658,7806.33121959526,14444.5198822923,10909.1925910477,10932.9754645183,12851.0186116508
"761",210.061011149542,210.060653925565,210.061631259974,116.49199999998,115.15,135.47900000002,17,6,5,3,22112.4246050693,31956.8935188062,20477.8704055301,20692.2357699444,21181.1137690209,19344.7129294423,19125.5758812964,8793.77907161688,16923.8452047139,18184.8410643545,19263.3189980261,11129.6615112076,22940.7266346535,16423.6865188291,0,16748.7691746492,19493.4411570582,9714.66622372996,14227.5247103887,16213.8584253471,27818.3713274438,13646.853463939,26975.6241409024,15907.7172564761,25631.5264062752,8553.16382301282,14743.0787837185
"762",210.076165082214,210.075618995044,210.076639396972,441.88749999998,441.20099999998,442.53999999998,24,7,7,10,19032.6312045696,18929.8258066996,18625.6520585265,19018.8754425201,18032.0997123311,17662.797272251,18342.6216548956,6311.09083998622,24581.1067462911,26600.515908321,27934.5288532917,6140.16762486999,18278.9801720495,24344.1339381513,5499.28673245812,25354.8264781953,21577.7529201008,13357.7627589304,20160.4412799976,25816.0146892599,24891.7202687968,29204.592693993,20534.7399834662,22580.3231958426,29032.3290605295,10460.4370555958,19574.1007475589
"763",210.09457083509,210.093376429705,210.095557468783,345.37199999998,344.61800000002,345.97900000002,22,7,8,7,26331.2345821563,25197.1493434686,25588.4502938946,24691.8990267631,24222.2150784139,24264.1991897444,23956.1462864686,16562.8554923286,14663.3258552691,31659.65258781,12315.1360581852,10831.412814594,15985.2064261916,30785.1987774176,4276.79988421635,41233.3996229636,14477.4166495306,13040.2481672991,14747.5198580235,34854.3208251845,13879.6931869229,41924.5696484887,11915.5811934251,22637.0349058887,13055.8189437457,14849.6159658901,13880.29350624
"764",211.094383490632,211.09402660066,211.095160463374,795.41799999998,794.75299999998,795.422,13,7,3,3,50187.9033167511,50572.5919547547,51728.9099977573,48064.4743048943,52044.9385424805,51245.6815465318,50403.6060480195,7919.22445378444,13956.3391661492,135548.210883375,10588.0632462814,8693.62185809,11587.4628335771,119159.990714785,4607.81919271418,146553.652959747,14212.4441679406,13604.7995161018,13402.4404656717,100590.364567607,11160.1078674197,140026.500900934,11028.9512721075,98023.4896155877,12817.6740988637,12308.8234957523,15470.0301416079
"765",211.096696492788,211.096150791837,211.09751860444,848.09899999998,847.43200000002,848.80499999998,27,7,10,10,136346.827448127,59891.0374413085,47194.6877120248,42044.1756536343,39541.4717717948,39697.0867289959,36979.7470810632,76687.0130546097,114956.278999767,77153.7629985695,73275.2078405496,75541.6607316038,69100.2034067166,83868.3677622646,27845.9469881577,74294.56590296,62169.010449781,87439.8187728054,105818.181538604,104366.63985178,85506.8820313038,109631.304396462,91360.1650152558,97548.9516684776,93111.1409587865,74820.8919772759,52284.7699298362
"766",211.096487869018,211.09641032367,211.096838045541,965.6145,965.334,967.339,10,7,2,1,132931.773115618,134623.159864729,130931.82410876,131418.178977599,136254.19800403,132053.955182587,132328.867475412,101084.210864952,6673.66947448756,23758.4645431826,6767.31015686691,5035.80111631071,5861.8902800266,2682.64256881412,593.522158796049,2753.54747493306,5356.48685423876,7447.11350554681,5466.12882295542,2351.48925816573,7279.60851542473,82496.6974280978,7792.52664482432,2901.24610089203,6008.10420596863,1942.72028503243,5213.28337638963
"767",211.109608571154,211.109196744361,211.110309009439,1347.554,1346.221,1348.25100000002,27,7,10,10,25913.5561155074,27109.5069449885,30134.4508613175,33611.8954264951,40484.6967121693,44031.3662847202,48058.0853732649,30230.1000238098,27215.6796427919,36014.4199638062,34166.3111104826,38462.4012440203,47882.8175284181,33162.0568437043,27651.7829992981,47015.7698360625,45904.3929498505,29925.4940503113,26984.2763043332,28453.7887457794,31797.2926376968,35511.2654515099,30162.6435563722,31177.9898753109,34474.6629594518,55526.0084471324,49939.983036385
"768",211.10755958594,211.106939584318,211.108293857951,373.969,372.71600000002,381.024,27,7,10,10,50579.0535202168,55957.9363704438,61274.1561230971,69189.9542064334,76455.0032506971,79181.1325651538,85841.5133298156,95527.4516591538,37310.026610791,59674.1005059885,56336.3797353662,95596.0460020174,75038.6398591047,69605.3626607584,12949.4181169607,99774.2482026444,66672.6356339369,53868.4359106593,36240.965936518,48026.8884462361,53772.9355116951,60283.1654080915,60814.6772969898,57379.5542834471,61848.2942481578,168077.630289076,71542.6660176325
"769",211.134304745302,211.132729262578,211.136016049182,594.78350000001,593.97500000002,595.482,16,5,5,6,12893.3369652048,11251.1849219312,11499.8807406393,12910.239205477,10177.0307383867,10399.5428352526,13260.2059108497,10293.0520952791,9413.60800783586,13470.4618083229,9197.61873575503,10448.9178338201,12323.212237156,12547.5790204968,5389.66329179162,11436.5157912524,9270.32049459035,9887.34283248902,10248.7023532078,11885.9969269023,10571.3021482998,13440.6146882568,10660.8105280634,12459.7545661748,9347.80756475786,10651.5366998216,12059.6441518558
"770",211.141913564195,211.141257780704,211.142661767942,77.86,77.209,78.319,20,7,7,6,25152.1398666138,24616.2317343001,26210.3627885105,25708.6401709387,23809.5960732966,23344.4021162922,25072.5806225409,16640.3885097339,19670.8429498264,18876.9177963821,18046.0424733738,17110.4375059192,26309.9176782751,68524.7566603986,5760.9125808972,14767.6304198568,15807.3643585572,16398.0301829132,13078.4795113051,14481.3971663108,12398.8297108604,21538.3624584699,31689.2050734178,29836.540527465,16370.880433419,15760.4146078372,11217.7838684862
"771",211.205608657267,211.205164366682,211.206121469383,1528.269,1527.563,1528.94300000002,17,6,6,5,10895.3423493774,11090.8765772071,11167.2980548111,10022.9485023864,10792.5162718429,6321.20954044821,10610.9796003712,22390.4110211982,9294.01334876721,4996.5747249393,12404.8161601373,20484.3889331411,14604.8142427036,6579.92168839734,5986.46655816337,2711.19382186304,8724.98259751821,11846.1277832851,8092.13537351415,4374.2643445807,7432.22198355546,5038.07230913104,7557.68541819553,5210.64409072953,8534.5344188378,27883.7599081272,12346.6435962843
"772",212.017589046976,212.017195194966,212.018640545138,85.86350000001,85.00999999998,86.803,8,0,5,3,5342.38733510414,5744.61695994899,4896.68486156218,5323.26274154929,5239.63653120305,5100.7827593688,6093.87523485575,6918.15160748291,9582.81508134701,7188.57350631058,7937.10851873283,2749.08609270956,4585.8094259339,5480.64098811297,0,8065.28678020537,7689.43195873583,5187.4857059021,9335.29820483039,6958.29000631714,5425.7249721227,8609.0591972265,4756.38048128877,5041.227076535,4828.81504740522,3542.34383263334,5251.40523456212
