query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
94.06544416,HMDB0061888,2-Methylpyridine,C14447,C6H7N,93.05784923,M+H,+,94.065125,3
95.01672188,HMDB0004983,Dimethyl sulfone,C11142,C2H6O2S,94.00885013,M+H,+,95.016126,6
95.04955131,HMDB0187593,"1,4-Cyclohexanedione",C08063,C6H8O2,112.0524295,M+H-H2O,+,95.049729,2
95.04955131,HMDB0179338,"(2Z,4E)-6-hydroxyhexa-2,4-dienal",n/a,C6H8O2,112.0524295,M+H-H2O,+,95.049729,2
95.04955131,HMDB0179340,(2Z)-3-(3-methyloxiran-2-yl)prop-2-enal,n/a,C6H8O2,112.0524295,M+H-H2O,+,95.049729,2
95.04955131,HMDB0179339,3-[(1E)-prop-1-en-1-yl]oxirane-2-carbaldehyde,n/a,C6H8O2,112.0524295,M+H-H2O,+,95.049729,2
95.04955131,HMDB0179337,"(2Z,4E)-hexa-2,4-dienoic acid",n/a,C6H8O2,112.0524295,M+H-H2O,+,95.049729,2
95.04955131,HMDB0033569,Syoyualdehyde,n/a,C6H8O2,112.0524295,M+H-H2O,+,95.04973,2
95.04955131,HMDB0001164,"trans-1,2-Dihydrobenzene-1,2-diol",C04221,C6H8O2,112.0524295,M+H-H2O,+,95.04973,2
95.04955131,HMDB0031344,"1,2-Cyclohexanedione",C06105,C6H8O2,112.0524295,M+H-H2O,+,95.04973,2
95.04955131,HMDB0039778,"xi-3,5-Dimethyl-2(5H)-furanone",n/a,C6H8O2,112.0524295,M+H-H2O,+,95.04973,2
95.04955131,HMDB0034247,2-(Methoxymethyl)furan,n/a,C6H8O2,112.0524295,M+H-H2O,+,95.04973,2
95.04955131,HMDB0040260,"5,5-Dimethyl-2(5H)-furanone",n/a,C6H8O2,112.0524295,M+H-H2O,+,95.04973,2
95.04955131,HMDB0031759,(E)-4-Oxo-2-hexen-1-al,n/a,C6H8O2,112.0524295,M+H-H2O,+,95.04973,2
95.04955131,HMDB0031543,"3-Methyl-1,2-cyclopentanedione",n/a,C6H8O2,112.0524295,M+H-H2O,+,95.04973,2
95.04955131,HMDB0032233,"2,5-Dimethyl-3(2H)-furanone",n/a,C6H8O2,112.0524295,M+H-H2O,+,95.04973,2
95.04955131,HMDB0029581,"(2E,4E)-2,4-Hexadienoic acid",n/a,C6H8O2,112.0524295,M+H-H2O,+,95.04973,2
95.04955131,HMDB0000228,Phenol,C15584,C6H6O,94.04186481,M+H,+,95.049141,4
95.04955131,HMDB0062167,2-VINYLFURAN,n/a,C6H6O,94.04186481,M+H,+,95.049141,4
95.06065308,HMDB0033112,Methylpyrazine,n/a,C5H6N2,94.0530982,M+H,+,95.060374,3
98.09660487,HMDB0144632,diethylamino-acetaldehyde,n/a,C6H13NO,115.099714,M+H-H2O,+,98.097014,4
98.09660487,HMDB0062140,(1-methylpyrrolidin-2-yl)methanol,n/a,C6H13NO,115.099714,M+H-H2O,+,98.097014,4
98.09660487,HMDB0034203,N-(2-Methylpropyl)acetamide,n/a,C6H13NO,115.099714,M+H-H2O,+,98.097014,4
98.09660487,HMDB0031651,N-(3-Methylbutyl)acetamide,n/a,C6H13NO,115.099714,M+H-H2O,+,98.097014,4
98.09660487,HMDB0062041,"3,3-Dimethylbutanamide",n/a,C6H13NO,115.099714,M+H-H2O,+,98.097014,4
98.09660487,HMDB0012296,Trimethylaminoacetone,n/a,C6H14NO,116.1075391,M+H-H2O,+,98.097563,10
100.1122835,HMDB0031404,Cyclohexylamine,C00571,C6H13N,99.10479942,M+H,+,100.112075,2
100.1122835,HMDB0032416,2-Methylpiperidine,n/a,C6H13N,99.10479942,M+H,+,100.112075,2
100.1122835,HMDB0031544,3-Methylcyclopentene,n/a,C6H10,82.07825032,M+NH4,+,100.112073,2
100.1122835,HMDB0062716,Cyclohexylammonium,n/a,C6H14N,100.1126245,M+H,+,100.112624,3
100.1122835,HMDB0033971,2-Diethylaminoethanol,n/a,C6H15NO,117.1153641,M+H-H2O,+,100.112664,4
102.0553125,HMDB0061148,Hydroxyethyl glycine,n/a,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,2
102.0553125,HMDB0061877,4-Amino-3-hydroxybutyrate,C03678,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,2
102.0553125,HMDB0240310,2-methylserine zwitterion,n/a,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,2
102.0553125,HMDB0159151,alpha-Amino-beta-hydroxybutyric acid,n/a,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,2
102.0553125,HMDB0000167,L-Threonine,C00188,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,2
102.0553125,HMDB0004041,L-Allothreonine,C05519,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,2
102.0553125,HMDB0000719,L-Homoserine,C00263,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,2
102.0553125,HMDB0159152,L-Homoserine,C00263,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,2
102.0553125,HMDB0060587,Aminoethoxyacetic acid,n/a,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,2
102.0553125,HMDB0162440,3-amino-4-hydroxybutanoic acid,n/a,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,2
102.0553125,HMDB0155268,"N,N-dimethylhydroxyglycine",n/a,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,2
102.0553125,HMDB0165479,"2,3-dihydroxy-2-methylpropanenitrile",n/a,C4H7NO2,101.0476785,M+H,+,102.054954,4
102.0553125,HMDB0029387,L-3-Aminodihydro-2(3H)-furanone,C02926,C4H7NO2,101.0476785,M+H,+,102.054954,4
102.0553125,HMDB0029615,(S)-2-Azetidinecarboxylic acid,n/a,C4H7NO2,101.0476785,M+H,+,102.054954,4
102.0553125,HMDB0036458,1-Aminocyclopropanecarboxylic acid,C01234,C4H7NO2,101.0476785,M+H,+,102.054954,4
102.0553125,HMDB0032330,4-Hydroxy-2-butenoic acid gamma-lactone,C17601,C4H4O2,84.02112937,M+NH4,+,102.054952,4
102.0553125,HMDB0062133,methyl prop-2-ynoate,n/a,C4H4O2,84.02112937,M+NH4,+,102.054952,4
102.0553125,HMDB0094691,but-3-en-4-olide,C17602,C4H4O2,84.02112937,M+NH4,+,102.054952,4
102.0551351,HMDB0165479,"2,3-dihydroxy-2-methylpropanenitrile",n/a,C4H7NO2,101.0476785,M+H,+,102.054954,2
102.0551351,HMDB0029387,L-3-Aminodihydro-2(3H)-furanone,C02926,C4H7NO2,101.0476785,M+H,+,102.054954,2
102.0551351,HMDB0036458,1-Aminocyclopropanecarboxylic acid,C01234,C4H7NO2,101.0476785,M+H,+,102.054954,2
102.0551351,HMDB0029615,(S)-2-Azetidinecarboxylic acid,n/a,C4H7NO2,101.0476785,M+H,+,102.054954,2
102.0551351,HMDB0094691,but-3-en-4-olide,C17602,C4H4O2,84.02112937,M+NH4,+,102.054952,2
102.0551351,HMDB0032330,4-Hydroxy-2-butenoic acid gamma-lactone,C17601,C4H4O2,84.02112937,M+NH4,+,102.054952,2
102.0551351,HMDB0062133,methyl prop-2-ynoate,n/a,C4H4O2,84.02112937,M+NH4,+,102.054952,2
102.0551351,HMDB0162440,3-amino-4-hydroxybutanoic acid,n/a,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,4
102.0551351,HMDB0060587,Aminoethoxyacetic acid,n/a,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,4
102.0551351,HMDB0155268,"N,N-dimethylhydroxyglycine",n/a,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,4
102.0551351,HMDB0000719,L-Homoserine,C00263,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,4
102.0551351,HMDB0159152,L-Homoserine,C00263,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,4
102.0551351,HMDB0004041,L-Allothreonine,C05519,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,4
102.0551351,HMDB0159151,alpha-Amino-beta-hydroxybutyric acid,n/a,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,4
102.0551351,HMDB0240310,2-methylserine zwitterion,n/a,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,4
102.0551351,HMDB0061877,4-Amino-3-hydroxybutyrate,C03678,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,4
102.0551351,HMDB0061148,Hydroxyethyl glycine,n/a,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,4
102.0551351,HMDB0000167,L-Threonine,C00188,C4H9NO3,119.0582432,M+H-H2O,+,102.055543,4
103.0544136,HMDB0124943,3-ethenylphenol,n/a,C8H8O,120.0575149,M+H-H2O,+,103.054815,4
103.0544136,HMDB0062765,styrene oxide,C02083,C8H8O,120.0575149,M+H-H2O,+,103.054815,4
103.0544136,HMDB0013815,"2,3-Dihydrobenzofuran",n/a,C8H8O,120.0575149,M+H-H2O,+,103.054815,4
103.0544136,HMDB0029637,3-Methylbenzaldehyde,C07209,C8H8O,120.0575149,M+H-H2O,+,103.054815,4
103.0544136,HMDB0029638,4-Methylbenzaldehyde,C06758,C8H8O,120.0575149,M+H-H2O,+,103.054815,4
103.0544136,HMDB0172088,2-Vinylphenol,n/a,C8H8O,120.0575149,M+H-H2O,+,103.054815,4
103.0544136,HMDB0029636,2-Methylbenzaldehyde,C07214,C8H8O,120.0575149,M+H-H2O,+,103.054815,4
103.0544136,HMDB0038997,Lentialexin,n/a,C8H8O,120.0575149,M+H-H2O,+,103.054815,4
103.0544136,HMDB0004072,4-Hydroxystyrene,C05627,C8H8O,120.0575149,M+H-H2O,+,103.054815,4
103.0544136,HMDB0033910,Acetophenone,C07113,C8H8O,120.0575149,M+H-H2O,+,103.054815,4
103.0544136,HMDB0006236,Phenylacetaldehyde,C00601,C8H8O,120.0575149,M+H-H2O,+,103.054815,4
104.0532682,HMDB0031682,(±)-2-Methylthiazolidine,n/a,C4H9NS,103.04557,M+H,+,104.052846,4
104.0532682,HMDB0033875,"2,3-Dihydrothiophene",n/a,C4H6S,86.01902088,M+NH4,+,104.052844,4
104.0532682,HMDB0033922,Divinyl sulfide,n/a,C4H6S,86.01902088,M+NH4,+,104.052844,4
104.1074668,HMDB0000097,Choline,C00114,C5H14NO,104.1075391,M+H,+,104.107539,1
104.1074668,HMDB0031259,Neurine,n/a,C5H13NO,103.099714,M+H,+,104.10699,5
104.1074668,HMDB0166255,79144-27-7,n/a,C5H10O,86.07316494,M+NH4,+,104.106988,5
104.1074668,HMDB0171226,2-methylidenebutan-1-ol,n/a,C5H10O,86.07316494,M+NH4,+,104.106988,5
104.1074668,HMDB0171227,2-Methyl-3-buten-1-ol,n/a,C5H10O,86.07316494,M+NH4,+,104.106988,5
104.1074668,HMDB0034235,2-Pentanone,C01949,C5H10O,86.07316494,M+NH4,+,104.106988,5
104.1074668,HMDB0030126,3-Methyl-3-buten-1-ol,n/a,C5H10O,86.07316494,M+NH4,+,104.106988,5
