"","metaboliteID","PC2","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"68",2861,0.0279908786727708,608.870955506856,608.869229787668,608.872691587464,72.5675,71.803,77.84,26,7,10,9,12996.1044084692,11752.9996253418,11921.8574528471,11090.7767120855,11235.2292432938,10262.2687588379,10536.0880582311,11596.0716700989,11405.9686037842,9628.00571988212,10941.4693016167,12561.5519488159,11090.9848636108,13403.2192110107,23907.0559891739,9383.75037789307,10391.7602698816,12010.9012930176,11902.0302153019,10540.9756324585,11004.8471255921,9696.86984737743,11627.8599276702,11883.1612306226,8971.10952183832,9891.85717750497,10312.5851962524
"69",2915,0.0282110201148816,616.474392620114,616.472081066058,616.477706692118,1736.308,1734.96900000002,1737.653,23,6,8,9,25160.3941571462,20139.4208167135,20311.253864452,16790.795879324,22731.0219316204,7241.53132636324,17814.6279056689,28273.9157577272,32428.4951359677,19156.4943981983,35343.652858714,27112.1301344256,40528.2607607352,23264.7796051785,40442.9782471671,10652.1599672523,24224.699460193,19892.3435189432,31275.2841222252,24360.8787919798,39503.6555432456,19040.5752008943,29926.5724965819,19066.0818997809,30258.7711932533,23366.4138644167,25908.4282123952
"70",3010,0.0307166457418714,637.305160545308,637.301085365742,637.307478038123,1551.01099999998,1550.27,1551.65200000002,27,7,10,10,117939.604435978,109001.143281755,103408.700408124,89207.2131441172,102735.131968257,49211.0864244391,92030.3697670472,20323.3842181675,255163.980799615,15343.0996639711,210991.222298204,17010.5494334564,175467.966213717,12594.6601616427,431304.502559709,6645.42239985226,225632.599931119,19686.0107674645,241378.095067745,13775.282520821,280073.743666695,14163.4949926791,314782.464231291,9178.6511238443,228508.388962492,11248.7211948685,180166.546680996
"71",3021,0.0306392920427448,638.308528602063,638.30418937775,638.310274423635,1551.142,1550.27,1551.62299999998,17,7,6,4,40465.8062358966,39528.3765920308,37254.9947353146,33750.7822499554,37090.0313969839,18295.8073892262,33463.0944747279,8756.17275934888,86751.4278499974,7547.65049614757,72433.8490662297,7878.97290285387,61036.0974177496,8803.13236193842,141128.563074443,4103.91990392851,74637.2779315529,8160.58990200485,82755.806376406,8652.50201117247,93392.3942895035,7461.87818481421,105759.98692939,5816.79396317175,77736.1456451122,6423.95639365911,61488.0472256101
"72",3025,0.0305727453115049,639.310200495599,639.306378118908,639.31220005196,1551.102,1550.27,1551.62299999998,15,5,5,5,10864.7316956096,9264.06949625226,9164.3461560996,8272.10054293524,7936.94267979052,4441.70277576961,8177.89881795521,4288.54722098013,19482.8220140868,1951.58677525683,16314.4318885745,3058.30382723516,13206.2932001316,3072.56842620099,28682.233707714,1186.26541970298,15492.9496550005,2324.15761972778,16712.6785764938,3037.76999167963,21354.2020096544,2768.13159822063,21967.9067044576,2305.54910000134,16965.6533578508,1998.45334038635,14391.6954311767
"73",3032,0.0219246626046353,640.476306084302,640.473627502946,640.4788916832,1670.9125,1669.641,1671.64900000002,26,6,10,10,35433.5790353176,31015.1063121605,28979.6877522376,25169.3980242123,31045.8059643429,11361.193895162,25432.5445167681,43022.2386945692,56140.7252989971,25041.7646772374,52328.0335823105,39203.7520651223,62937.4999737898,34662.2429968661,40313.3387407586,15960.6103518675,35325.2906076052,35612.3218632858,57428.1115867873,32299.2008352113,57667.9005025633,29183.9264781401,46647.2126024613,26837.9982278746,44860.4849512326,37134.3819476882,41058.6127498663
"74",3036,0.0213478306693001,641.477625155909,641.475578840052,641.481248625272,1670.38800000002,1670.30500000002,1671.64900000002,21,4,8,9,14579.4407677651,13491.6153442385,12872.2305469583,11072.0032502672,13252.4255075251,5738.18200883512,12651.2163031446,18647.697105426,22849.0530683152,12127.5483282164,21745.6200769043,17964.4265355176,26425.8168400432,16284.1108918365,16497.3617532128,7847.63630365133,14686.3930409643,14864.2784939117,22806.7531390693,14484.6838734402,23196.1831027787,12662.9499355245,20501.0223026501,14724.3780627407,18705.9320113463,14615.2268878121,18061.3853368013
"75",3038,0.0302754173539902,642.492139014284,642.489061317019,642.494458679704,1743.65800000002,1742.98099999998,1745.65500000002,25,6,9,10,21407.9619684511,18159.0860781934,17350.1820017671,14401.8570922801,20764.8134998235,6374.2231295456,14993.1611209681,24209.4390235276,32053.454999936,14962.7228163673,31523.4863287639,22277.1997522364,42013.5352316537,16568.0498612814,45288.7265703677,8841.10352840128,21356.7962509078,18504.6859080216,32994.4385035881,19533.5548517957,37197.1825676893,15899.4528979804,27500.0720656013,15152.2898192561,27720.5833787399,18889.3118371846,25160.4282763522
"76",3039,0.0262586022729699,642.861790492594,642.86008774806,642.864450536078,72.90000000002,71.803,77.84,27,7,10,10,15914.656489666,14869.4233958007,13960.2133231724,13464.3025854009,13853.362434137,13235.1091655753,13077.8092509943,14060.8207978027,13920.505909285,11793.368354176,12049.8616020243,14612.2939040283,12865.0117978674,15566.5519578735,26486.9937913411,11388.9159605709,12026.4907458035,13669.2840949937,14134.8890142456,12777.4171550537,12716.0567408936,12287.5127246915,14456.5979964966,13576.0274380195,10090.9922743009,12412.5942095947,11793.661766997
"77",3066,0.0302856775863582,647.449590153882,647.4490965199,647.451407856032,1742.991,1742.976,1743.66000000002,9,0,5,4,15589.6785658206,14030.8032114413,12393.4263824948,11636.8318464812,14903.3994845435,4260.21275077807,12257.8480457322,17740.6441695856,22249.7392554497,12417.1079792111,19146.0489054277,18062.9658039973,25388.7106409445,19542.9940264746,27729.6328560218,6251.54054003209,11807.5421183458,14200.7029778864,22983.9312495792,15169.7997350994,21942.3159599085,12904.3996205926,18179.1992683831,14272.3888838236,19899.4468091754,14192.2291563996,17114.9295407103
