"","metaboliteID","PC2","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"11",34,-0.0106844105011379,84.0449219761293,84.0446803271644,84.0455077748984,134.7335,133.862,137.349,26,7,9,10,178299.400574441,118832.671780796,179868.713063423,198470.935965712,151533.090243596,191748.993352826,144272.074436771,121600.328713794,102042.843038976,142787.548300125,155203.506394709,78362.9337978402,76917.318784324,142314.487529404,86112.476792537,91683.8011544026,158372.823543779,75833.1485336026,69291.0317693797,121057.45022438,164595.361203577,169441.822625537,162937.28976408,121958.3933684,140744.252042139,148265.472742411,135894.594392154
"12",44,-0.0206058902578523,85.0653056313044,85.0649964859433,85.0659870617365,586.1655,584.64799999998,588.91400000002,20,6,5,9,16269.0721543538,14180.3087761628,14011.2539277396,14174.5676665885,14201.4667755828,13947.1580822609,14410.348765755,13580.8868567157,13467.8110788129,13923.6827984425,18248.7418829652,11768.0490585669,14122.3036773816,11405.2569994505,2926.26090668774,13979.9646233667,16284.7213990696,12926.9965111647,15018.8852173494,16002.7897006521,19186.9296079858,16284.7967115427,17551.5506935098,16981.9748375444,17661.8737641512,15867.5741451673,13140.4745288209
"13",48,-0.0215866634453962,86.097204897118,86.0968447189545,86.0977595777731,183.5255,170.95900000002,205.627,54,7,10,10,9201852.56184357,9110891.35048304,9218207.98093014,9291240.81271067,21926712.6277391,9461208.4102007,9281955.88809592,7352729.6149981,9453052.66600619,26762218.3870994,8181734.9588106,6486996.54479598,20727068.2733213,22463760.1279039,2613565.26317586,28592420.907131,9563605.08910456,6623669.4213147,9623634.38422489,10943736.9238317,9567359.19414624,15402112.0741062,21004461.9539781,21628933.3588897,9633523.99807652,12184431.2891853,9218251.12932199
"14",49,-0.0154548304529018,86.0969217088597,86.0966473292431,86.0975618618749,131.982,131.911,132.70200000002,17,6,4,7,402098.750061854,400781.427723149,398424.664804175,386913.830464511,377129.662804524,409886.076264003,418619.665194651,287007.57424189,395267.013179613,576107.566967145,481895.673491636,146354.34194982,106745.462176625,322323.921247152,315796.497675101,670462.324218286,606700.341285721,227777.111479884,508562.142482895,503425.181658489,563927.644998712,593230.063788488,479174.946973617,243410.507731206,231613.161606329,386973.771974416,486978.608834087
"15",52,-0.0290489298010959,87.0445624035653,87.0441637753635,87.0451649599089,220.56800000002,201.26900000002,234.022,31,7,10,10,72827.4597225852,73514.6110792168,72659.1929969798,68629.9440322661,70180.7227253289,86159.6678995972,89842.9179652915,50610.8547676045,73514.536745252,108324.583500937,80934.0905096369,43314.6274773407,61760.8390371532,106235.878913616,16178.5648094738,108959.588856504,73461.1029274261,84469.0514483789,60843.4692062655,112150.822692557,79087.3817968421,101586.10894589,87611.4307500386,112045.907188204,68914.4908602687,44003.5952887279,46483.247912384
"16",53,-0.0253816123215604,87.1001951147553,87.099844407456,87.1007298692988,183.5255,170.95900000002,205.627,54,7,10,10,447688.790470721,447436.725905173,451031.859699268,450750.973131213,458372.938936927,460611.269620605,1072305.45643589,356715.423462361,460693.131660796,1306929.35625996,394626.095520137,310609.600133443,423931.08100453,451485.797981223,129824.540139625,1401886.29141773,1089989.22438735,319956.028208749,473576.904582591,543065.6716879,463890.325309571,753798.26192895,635973.746032274,1061070.23690933,456435.166318795,959886.647380683,443375.986332562
"17",56,-0.0106859637270614,90.0554942900761,90.0552340577502,90.0561806496069,83.17599999998,82.00499999998,84.73199999998,28,7,10,10,242594.440076616,244287.430094178,250866.185820666,250310.512800842,238130.032053952,245763.512748999,256001.802467847,160055.887210956,314316.498546326,345122.803914965,299323.855246582,158932.438205414,298338.75447253,348537.938073254,203904.785852051,307781.151856407,230750.870795715,210335.641019415,333562.712732162,278184.296604096,252787.12122315,333787.895882375,272481.60011249,349699.354295964,272718.42576313,153016.700592932,286722.621115244
"18",57,-0.0241506653684443,90.0911890664383,90.0905336821169,90.0918540345488,95.969,94.33500000002,97.20599999998,9,0,4,5,35166.1332266203,37177.1400770045,33998.0346108783,37480.8702782004,38310.2404233837,34741.2804774607,37907.906418048,27831.9452386941,17178.4078989553,46721.5172829512,14908.1176949862,28662.0824661581,14570.127423559,44175.1325490219,28715.0884885802,46603.5740225267,16626.5120462208,31975.1513801784,16806.1335190666,37582.130012079,18076.279332441,47570.4457111114,21467.6454814074,45726.488579697,16930.1662869485,27312.1275032992,15304.5841469264
"19",60,-0.0170699738942902,90.5075565910372,90.5073430108798,90.5080342305622,1360.227,1349.907,1388.91299999998,23,2,4,6,139437.400270481,144485.861464334,106275.00582961,151104.49981511,138261.512754101,182885.559872345,137057.995605605,150452.506154231,133856.810702312,178762.527257356,144237.216438777,141533.867027705,147051.159234859,223516.031794286,90184.8716638908,159089.116962402,134636.754564261,141086.98442998,138297.006448317,108050.132720751,188600.626758773,242329.670548155,108467.561097362,102245.530072945,110833.357063167,138716.544769887,141847.949051285
"20",66,-0.029853636019352,91.0546692287155,91.0541983303692,91.0552608003352,355.97600000002,355.222,356.016,27,7,10,10,45473.7637882825,44163.6032032576,46350.4157153036,45547.1013395633,45919.3718713,45400.4348899114,48586.3185927117,30180.7587390867,41598.5845061228,57539.8011912638,40477.8365515805,29703.1052916371,42579.687738897,59469.6093983173,12653.6501698229,70763.8330905268,45410.8218117675,31431.569975364,39923.9969004951,52799.9021946413,36925.0785821603,58754.066660395,38107.3935465612,53501.5017931155,39162.6593307632,39328.5648635069,42412.7300993506
"21",67,-0.0294778875964357,91.0545668839319,91.0542057366081,91.0550897190611,192.68800000002,172.453,194.03199999998,27,7,10,10,46770.654204549,42290.3596513709,43603.4719691091,46044.6826001256,51434.4769336406,49690.691949574,51754.976004416,28214.031516806,38955.5776067913,67815.3028718527,33385.7121007225,33060.700825188,41685.3589409137,70988.7803387179,12796.628854484,77870.1381373202,40963.0846417482,28245.0602886408,37300.0348092361,60523.4588793492,37136.1368300812,73009.9781110501,30241.4950248942,57708.1523067122,32245.2842660135,36543.9760974782,44499.8874501673
"22",68,-0.0287126126602592,91.0545888755016,91.0541326826574,91.0551813079045,806.081,805.422,806.86199999998,23,7,8,8,19049.7606769077,17282.4638430016,18049.401233089,19597.9976213708,18584.8224323092,17535.0893447631,19673.6334858856,15869.7235913182,10872.1223652147,23368.4742680335,12629.6388824847,13906.6984276842,9797.16899453849,21320.205392979,4134.75948438607,24934.2759710732,29499.582869008,16144.6917434266,7240.37188345953,23798.0085039032,17874.208729812,30231.9818419577,23174.439691056,22724.8120808549,15274.2430571613,23695.4361264757,9299.28283448154
"23",69,-0.0294671997848227,91.054657308435,91.0544259512451,91.0554343522727,628.03,627.373,650.714,31,7,10,10,96847.3271860518,96135.1809560654,96965.4763681366,99561.0214968707,102688.585441022,99941.2881897021,103559.858470944,119607.552174806,82083.6654024056,143823.073481289,92724.5223392859,100606.99447974,73473.5591041523,111012.338360716,22864.4824028541,114380.751638828,143380.404133581,128415.417765406,51696.763617183,140603.081855413,106151.4257344,163153.393350674,147455.259975559,125742.274327934,90541.6147347513,150019.930919525,51403.6608344019
"24",72,-0.0304641612168762,92.0579974037151,92.057782840282,92.0583003711722,627.38199999998,627.37100000002,628.05800000002,12,3,3,6,6708.20929292645,7341.92457778975,7600.1903016001,7471.2291577061,8487.33485646496,7517.67169997105,7443.26193050972,8649.64915601611,5615.79875593002,11617.8189080811,6456.42318116229,7723.33350836074,5338.58007472725,8179.71909535088,1835.36548095769,9054.08027493968,10694.6870428283,9479.14252166309,4020.30519252786,10527.9231156989,7716.66200482559,12574.6379802125,10946.0730135009,9474.42915332394,6514.78709669385,10951.4341827698,3817.64391673886
"25",73,-0.0307941611767203,93.0701576319667,93.0698506659703,93.0707619564674,355.97300000002,355.222,356.016,27,7,10,10,39007.5839497375,38997.7482057942,40564.1506475427,40992.8609749141,41668.6891567163,41018.5653751758,43735.678949094,28576.881381751,34634.9956265524,51804.0907816641,35077.3989827746,25568.3135255294,38516.9836812034,52544.1602010977,10615.5813404113,63883.9404522429,38853.115564164,26679.8794489838,37105.3708666122,49723.5289918762,34201.1088691441,53238.3533668878,33422.1621786707,46564.4543191919,34432.3750373184,34180.4166257263,37753.9787209472
"26",74,-0.0310615653087133,94.0654441634143,94.0651985540646,94.0659148845269,345.309,345.29000000002,345.97300000002,13,7,3,3,14925.4738602589,14244.6727387864,14657.9148870641,14289.3913408643,15105.2451369032,14330.2379335785,14820.0083723703,8631.44598372016,7875.55897655603,16795.5012565951,6034.12026830148,5880.97579123665,9894.37423773772,19204.2838550581,1538.12021656235,25452.0990116752,8512.15560882348,7567.29574520621,8663.9482224816,19018.8909894705,7479.02254496235,24293.5186874458,6154.12403223426,13490.9134132919,7689.71521714348,9392.92434627925,8177.91867957257
"27",75,-0.0270424479811652,95.0167218824238,95.0163635368728,95.0172895743276,130.629,130.56799999998,144.20799999998,27,7,10,10,117865.375814814,115655.949525991,113924.287137305,112305.983607659,116082.424965587,112100.947146617,116501.188375734,76091.780948004,51553.2036306181,124518.039126229,67622.62494162,41499.101190212,42287.7650182463,104628.698569189,56490.2878841919,145975.754395692,69393.2813343582,67073.9854644174,45826.416770587,96307.2037283045,69367.2813001225,98774.0122205588,61548.1081650119,93230.0486547356,59028.4041384413,44358.9844254831,42647.0609378782
"28",77,-0.016483643379673,95.0495298903812,95.049248973532,95.0500754219816,540.6735,539.789,542.52399999998,26,7,9,10,22963.6027769685,22078.9409247613,21480.6259601515,22130.5204133814,22830.5637194496,21336.5358837948,22955.2996054073,21066.4141926203,21274.8993772278,23104.605864225,31523.2025821131,16999.8604594911,23734.1991645813,18028.0400574948,4646.38503595538,18961.046331725,27371.251400441,18849.0846257903,23284.1206837122,24570.5816165859,29014.0048899988,23132.7316268921,25980.9783819581,23672.3785179027,26059.7471028704,23208.5350767728,21529.5193165553
"29",78,-0.0312273845566324,95.0495513105867,95.0491534557695,95.0501539891448,192.69600000002,189.30899999998,194.03199999998,22,7,8,7,26442.8212072515,27183.3479653181,27352.7985965483,27073.6456418174,27753.844236385,29275.998608657,28955.9883560707,16104.2006551092,22804.2233147495,35949.0032071861,20070.8130698799,17828.3054328547,22845.0354859586,39382.5056330556,693.024798544064,44136.8453954883,22123.7692254046,17752.6817538651,22487.2972185996,35293.5640837836,20485.2987855861,39425.4804899405,18197.1086034393,32214.7533687901,20354.4171180983,19931.2525434678,24381.0700123473
"30",79,-0.0271237525705912,95.0606530845068,95.0604798453262,95.0613694819625,63.826,62.59699999998,79.23799999998,18,7,6,4,16851.917896895,17427.5789977581,17539.549112441,17642.8959198575,18087.8262635443,18124.4011745869,18277.7868826235,17058.7870251326,18285.9826585943,21618.0331667259,4248.59159110788,10746.3432480397,14937.6168181125,11875.6519441054,3384.81696260503,17965.6442264525,611.633778420576,16957.2436343316,4523.10577355485,25275.6064930448,10902.7574563257,24738.7369525026,5462.84968144717,5893.39519950384,6220.28321820336,18936.4907786283,4531.91357103168
"31",80,-0.0130207973302713,96.9221080687323,96.9218455572843,96.9227882229169,79.3035,78.392,79.90600000002,26,7,9,10,62158.4085718542,61856.2412022434,66038.747001949,62314.3969983352,60717.9330756216,60076.4481797104,61912.6893078745,61462.6805200751,64758.02721432,58325.8981086489,55908.0051083132,52365.9013688676,71715.0998515729,116347.965908793,9489.74787806044,61329.6574262021,63970.4199607788,52742.7192643722,58574.973767713,54744.7821299888,54612.5708494263,62166.9978404372,79353.8675594207,70425.0445132165,46998.3430083997,56249.3472809287,59614.0757959283
"32",86,-0.022537205575498,98.096604872726,98.0962484699626,98.097183502837,132.66900000002,132.53800000002,133.58899999998,19,5,7,7,9945.16471129309,10034.2994705243,9329.83450200304,9432.33459590751,9896.81360246695,9232.59419593484,10443.2527383029,16036.1130078317,10533.2606471917,9370.75000120422,8019.02444252712,12057.7530708037,8221.08909704097,9841.15085087169,2160.7713084455,13968.2379152512,9716.73594744794,14846.2526171726,9621.40389372977,9416.60986849653,7205.59109249932,10838.2824678119,7996.11238666618,10212.4466703827,10338.1860308559,10405.1222593513,7686.02703511622
"33",87,-0.014048263035373,98.9192797883632,98.9190424893781,98.9199386337501,79.23749999999,78.392,79.90600000002,26,7,9,10,25584.1127665144,26017.0576021304,25335.6445043863,25023.7616806997,23154.4331575928,24699.0203711006,25451.6711437747,24115.8870433451,24293.3859229702,23986.5877917625,23541.880928867,21316.9042853827,28165.4127066485,47592.8339547894,3529.61494728224,25605.0860577044,26903.0718418862,21477.9396612902,23951.4922980459,22622.8191273986,22529.5481378848,26091.8020570562,32719.4533895022,29325.364734226,20321.0733310425,23599.2434410754,25462.2647648896
"34",89,-0.0188444765320203,98.9843733643498,98.9840792167012,98.9851440918417,97.761,85.24099999998,115.18300000002,23,7,5,5,41738.6541422145,52942.2469862457,51834.9152911377,81907.0463170117,34241.0059333518,79822.1882721511,40214.6141065345,33864.332060103,12897.4161706832,34795.5368900707,8733.61847415356,24538.7590307268,19671.8291529406,111198.015729154,24744.3174659831,55706.528028208,9006.18776376756,49144.3026081432,18244.3093129257,126354.361145472,14708.8871039812,44792.5273221935,12794.3721231003,56403.3845108916,10506.6478917956,34415.6949715909,11529.3681721336
"35",90,-0.0144368281512967,98.9848077438431,98.9844708314258,98.985108630002,1165.85899999999,1164.418,1168.768,6,0,4,2,6693.65639912078,7283.11086934951,7900.07691592504,7276.66058655409,8316.64780918347,7999.90339493233,7284.60024217873,26525.6656611328,13295.1020670653,9258.18457097074,4303.03923278232,13611.3431097811,6195.16626305684,5575.17245395359,1155.04617274553,12313.1487719589,3880.57851722348,17443.9367305766,9072.50222421127,7859.40492243871,2223.46242971532,9391.14733670903,2442.75451304699,9095.23652395371,3052.99274806549,12949.4127223604,4136.87909684654
"36",91,-0.0145468401934809,99.0824699752365,99.0820186853858,99.0834217979503,1948.04700000001,1932.37699999998,1969.04600000002,26,4,4,7,65564.1639739742,28188.1965365261,25385.5552644052,27804.1523765652,33166.2011684077,29673.4445629274,19549.3868385501,21322.9940386751,14004.5309504362,28792.1136402215,29359.3734248607,32596.1027342917,32611.2080384642,29665.5338332408,30856.5117584298,38488.3603242715,36138.9820576266,29620.1802399586,19296.4608849557,80595.3128058986,30023.4917671081,22853.7693027556,21998.9658297396,47610.0317642658,12966.3239533937,31909.1905389736,31045.4353761673
"37",100,-0.024362717694486,100.112283503751,100.112014914438,100.112825614428,415.88200000001,414.99000000002,416.167,26,7,9,10,475379.116847449,473388.21763001,469735.871578688,467825.787797138,501549.310858886,491393.247990723,490760.45486426,742983.441997953,303010.254896173,527318.110299317,260678.466133898,675430.956829216,320916.969936772,495079.351357234,180431.592605274,696780.775170472,391314.483419207,556157.915898772,272765.253703501,431957.26768053,257206.401765849,517803.2439064,272078.092570504,542784.967082127,334233.915262939,591965.15948515,266798.75243318
"38",107,-0.0248441731510153,101.115447155444,101.115084229682,101.115973090091,415.87,414.99000000002,416.127,25,7,9,9,32665.4671756897,33291.3763798022,32681.6286463033,33618.3857530024,35279.1846537252,34461.457713501,35068.9210834352,49315.0886858473,21885.3131453057,36682.5953151856,18167.996573505,44956.3381428083,22133.2962062002,33183.5216058584,13053.4159693656,47191.3800697555,26944.4005838283,38390.5649620528,19621.7908257054,30264.6186502932,18086.1749659846,34845.6144000232,19940.830204347,36946.7279079176,24037.4234707299,40091.3168710294,20633.0065889921
"39",109,-0.020996556074242,102.055312468491,102.054947006483,102.055953681708,83.474,82.35299999998,87.07200000002,27,7,10,10,46688.1405423229,51562.7160538623,53570.4820219926,52867.072541233,54177.4523899146,48475.1952501921,48657.9246747852,25899.8637284546,33418.4509985384,43178.0039180569,31925.9160528735,26901.5492780186,39291.5169025592,48506.7391323852,31305.8390848452,58543.9075176353,32878.3535445054,28084.1684978796,37586.694607682,39620.5790051498,28578.8024889564,54821.9645281038,32722.6422391512,48211.8657976348,37380.9912942176,29250.6352427277,27352.9650740392
"40",110,-0.0289278792213092,102.055135146746,102.054499843786,102.055656446557,133.25599999998,132.53800000002,150.76900000002,27,7,10,10,71032.6569003385,62793.1619562786,73816.6446871116,68083.4080670579,66149.2194265563,63779.421316062,68756.9215400954,48930.3715995154,55403.8081875365,88672.7262385185,55967.5520307495,57133.7362490236,53448.1035803128,94994.6397168523,38737.5015762986,91040.9162839185,63626.6858922245,45404.2705172128,58244.2836730887,93817.8839725571,61539.5920091183,99979.6086706325,67366.0700320706,84078.3470810757,58322.223638672,58289.9020043476,54676.4246418034
"41",112,-0.0312030943827107,103.054413649691,103.054135104936,103.055100851053,355.97499999998,355.222,356.016,27,7,10,10,320226.977970948,316685.200108328,327739.824816851,331167.451610999,340277.53880216,342333.911741191,349760.648795776,240558.053536575,290424.92581559,429796.946812757,284507.13955894,204106.054490722,311723.082435732,430198.087679464,80729.3717264854,533163.930176501,315164.27142728,220485.117504045,302816.781389984,405174.237325926,291260.790232903,450597.111448721,272902.612577999,382419.214023222,294325.63891991,290856.561415332,318042.704331634
"42",113,-0.032529533914358,104.053268176885,104.052879551087,104.055256750918,132.66900000002,96.465,150.76900000002,31,7,10,10,241084.462416105,251532.64681224,248500.714469534,253916.528148922,258310.281034777,248100.351441284,254082.53401648,191825.805033723,217475.727006327,407432.95852744,219409.849870741,199200.250002828,192840.240383189,354810.971420199,108533.952308072,391201.850246804,198685.990047496,171285.457308797,216807.032171786,374946.192562031,227341.565327228,386402.516882997,205223.116249951,313289.668076466,197055.477468428,249419.826351535,208677.657839919
"43",114,-0.0287654868966314,104.059060709323,104.058625024336,104.059732496474,355.975,355.222,356.016,26,7,9,10,24012.9574684554,23363.3263533203,23570.4335765207,24098.0234010185,26448.5354504853,25492.1248306151,26083.083005127,19117.8103375108,21910.300781824,32650.0216524202,20975.2077443834,12978.03462249,24401.6456932907,32484.4337615584,10729.4649176397,40517.6984071399,22361.1043543185,15565.7869916208,24031.2103232284,31432.5387521648,22612.7906403279,31921.1409956755,20137.5081496291,26315.4640886275,20019.3245436825,20086.8805854955,23751.1771382213
"44",115,-0.0292513702218647,104.065358841179,104.060373034548,104.06935670798,117.13600000002,111.032,140.74700000002,7,6,1,0,21313.1062107129,6121.15993523765,5506.58023984183,4795.50904308719,5727.07105998881,4951.69391287807,10708.4132056013,2914.42514756061,3766.10274918005,6711.08387311175,3753.98482209146,5131.39474495351,3162.66422898844,5983.6852719368,1481.61043726048,6757.52921067994,4642.06368947262,2101.76928043589,2813.93147835718,6352.29907902144,4566.31774287112,7096.88643102199,4186.80238919193,7229.35294661522,3899.29034697823,4676.32106553018,4189.06706329025
"45",117,-0.0296175595890787,104.107466782115,104.10714646421,104.108128698313,80.59100000002,79.70500000002,83.188,27,7,10,10,1734857.59006301,1780857.08610536,1893804.70128931,1975177.89807241,1984358.53739809,1960137.76981847,2082348.85033621,1875001.71191935,1376580.14867527,1909799.70309546,1708060.46057388,1416531.13469191,1831748.1082909,1980884.2955467,707900.981469051,2247862.02512663,1893425.77593952,1384130.10125467,1584776.95737726,1939924.11563485,1561231.8562686,1923308.06843002,1663738.84290984,1868065.79380364,1725870.76740979,2323033.26822904,1842232.54997086
"46",119,-0.0195551794945899,105.035667678429,105.035282586434,105.036503896522,848.09700000002,847.43200000002,848.80499999998,27,7,10,10,55697.6003618699,25646.7709473772,23057.8638371077,20745.8233245434,18017.1688848709,18196.1253544949,19204.7958328802,31666.9134608363,46236.4743824474,33328.1860228543,31980.7754430345,36359.2636695464,32185.3655211844,37936.7789741609,14122.3891414156,33990.6445275779,27175.9445771234,35899.6212018778,44933.4383201902,42326.5652968678,36432.5310558873,46857.0308895642,40242.6515698166,41411.0660311703,41055.1390183813,33742.8176647435,25026.4257037424
"47",120,-0.0217941480280365,105.036083345197,105.035459840697,105.036877103257,1062.52849999998,1061.46400000002,1063.53899999998,14,0,7,7,8832.32339617513,7511.18222922832,5739.76403055219,6343.90359174736,6725.0933799393,6298.69019960661,5592.54117956709,11299.9242094555,13557.7738482198,9573.63350394554,8988.09879884934,9910.12518675396,13189.3926232957,7687.83118793838,4211.43804633326,11685.0227824261,7416.42521868166,10771.022949532,10773.873883438,14432.9582186431,11425.4949997239,13663.6455574188,12060.0885291929,11811.2244230355,12387.4440873784,14357.466750905,10938.1670772582
"48",121,-0.0308010093139156,105.045365736316,105.045088031211,105.046176392339,355.97499999998,355.222,356.016,27,7,10,10,97760.7333695004,97096.2832478436,103849.216923364,103799.595561327,107686.072203597,106514.973494843,112505.507990892,75862.0572382004,90443.3095933524,132843.299423274,87258.467196406,67754.1963360229,97631.1855706746,135120.930443236,26199.8158095424,166883.859381908,100089.736052209,67955.2472658182,94086.8940875724,124156.362849441,90493.5434184089,136138.259334664,88180.5072897529,118539.209947725,93130.661136177,90044.5336468029,98676.5499869996
