"","mz","compound_id","metaboliteID","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"1",76.03998,"HMDB0000123",6,6415.09990543753,24389.107800293,6941.88719944563,33715.6034292324,7730.38519682456,27345.043274069,9304.79160262627,21878.8681088341,5390.27417281731,12784.1400226176,10410.9634302303,34388.7701126508,6509.80449946373,19040.8940890366,7059.87176618871,15072.4594796566,6304.79500099472,27289.1950647403,6180.8502156199,26367.9463484191
"2",76.03998,"HMDB0014691",6,6415.09990543753,24389.107800293,6941.88719944563,33715.6034292324,7730.38519682456,27345.043274069,9304.79160262627,21878.8681088341,5390.27417281731,12784.1400226176,10410.9634302303,34388.7701126508,6509.80449946373,19040.8940890366,7059.87176618871,15072.4594796566,6304.79500099472,27289.1950647403,6180.8502156199,26367.9463484191
"3",76.03998,"HMDB0031239",6,6415.09990543753,24389.107800293,6941.88719944563,33715.6034292324,7730.38519682456,27345.043274069,9304.79160262627,21878.8681088341,5390.27417281731,12784.1400226176,10410.9634302303,34388.7701126508,6509.80449946373,19040.8940890366,7059.87176618871,15072.4594796566,6304.79500099472,27289.1950647403,6180.8502156199,26367.9463484191
"4",76.03998,"HMDB0161401",6,6415.09990543753,24389.107800293,6941.88719944563,33715.6034292324,7730.38519682456,27345.043274069,9304.79160262627,21878.8681088341,5390.27417281731,12784.1400226176,10410.9634302303,34388.7701126508,6509.80449946373,19040.8940890366,7059.87176618871,15072.4594796566,6304.79500099472,27289.1950647403,6180.8502156199,26367.9463484191
"5",76.07657,"HMDB0000925",7,130900.930768188,1512602.67537737,106336.857011259,1432280.26947017,71824.3752691335,1125016.7250023,27531.5780817344,892818.875655157,64834.6995081699,1297354.12976739,112846.879326992,1156406.55562249,69436.5312599584,1109380.66583423,118293.235032123,1555235.13261135,57523.9742213085,1182120.32822099,48192.2163529551,1099798.55247057
"6",76.07657,"HMDB0142449",7,130900.930768188,1512602.67537737,106336.857011259,1432280.26947017,71824.3752691335,1125016.7250023,27531.5780817344,892818.875655157,64834.6995081699,1297354.12976739,112846.879326992,1156406.55562249,69436.5312599584,1109380.66583423,118293.235032123,1555235.13261135,57523.9742213085,1182120.32822099,48192.2163529551,1099798.55247057
"7",76.07657,"HMDB0140038",7,130900.930768188,1512602.67537737,106336.857011259,1432280.26947017,71824.3752691335,1125016.7250023,27531.5780817344,892818.875655157,64834.6995081699,1297354.12976739,112846.879326992,1156406.55562249,69436.5312599584,1109380.66583423,118293.235032123,1555235.13261135,57523.9742213085,1182120.32822099,48192.2163529551,1099798.55247057
"8",76.07657,"HMDB0012136",7,130900.930768188,1512602.67537737,106336.857011259,1432280.26947017,71824.3752691335,1125016.7250023,27531.5780817344,892818.875655157,64834.6995081699,1297354.12976739,112846.879326992,1156406.55562249,69436.5312599584,1109380.66583423,118293.235032123,1555235.13261135,57523.9742213085,1182120.32822099,48192.2163529551,1099798.55247057
"9",76.07657,"HMDB0062143",7,130900.930768188,1512602.67537737,106336.857011259,1432280.26947017,71824.3752691335,1125016.7250023,27531.5780817344,892818.875655157,64834.6995081699,1297354.12976739,112846.879326992,1156406.55562249,69436.5312599584,1109380.66583423,118293.235032123,1555235.13261135,57523.9742213085,1182120.32822099,48192.2163529551,1099798.55247057
"10",76.07657,"HMDB0031558",7,130900.930768188,1512602.67537737,106336.857011259,1432280.26947017,71824.3752691335,1125016.7250023,27531.5780817344,892818.875655157,64834.6995081699,1297354.12976739,112846.879326992,1156406.55562249,69436.5312599584,1109380.66583423,118293.235032123,1555235.13261135,57523.9742213085,1182120.32822099,48192.2163529551,1099798.55247057
"11",76.07657,"HMDB0031652",7,130900.930768188,1512602.67537737,106336.857011259,1432280.26947017,71824.3752691335,1125016.7250023,27531.5780817344,892818.875655157,64834.6995081699,1297354.12976739,112846.879326992,1156406.55562249,69436.5312599584,1109380.66583423,118293.235032123,1555235.13261135,57523.9742213085,1182120.32822099,48192.2163529551,1099798.55247057
"12",76.07657,"HMDB0003366",7,130900.930768188,1512602.67537737,106336.857011259,1432280.26947017,71824.3752691335,1125016.7250023,27531.5780817344,892818.875655157,64834.6995081699,1297354.12976739,112846.879326992,1156406.55562249,69436.5312599584,1109380.66583423,118293.235032123,1555235.13261135,57523.9742213085,1182120.32822099,48192.2163529551,1099798.55247057
"13",76.07657,"HMDB0001659",7,130900.930768188,1512602.67537737,106336.857011259,1432280.26947017,71824.3752691335,1125016.7250023,27531.5780817344,892818.875655157,64834.6995081699,1297354.12976739,112846.879326992,1156406.55562249,69436.5312599584,1109380.66583423,118293.235032123,1555235.13261135,57523.9742213085,1182120.32822099,48192.2163529551,1099798.55247057
"14",84.95966,"HMDB0031548",41,15736.8699716126,63788.2265008996,49692.872348435,55870.5130678133,83389.9061399959,70823.2498952067,62630.0040186941,174722.574494934,88524.9117294322,48908.8574939031,69859.4200019644,51178.2421085568,31805.1033677971,52057.6442709582,66913.3705491858,46778.854396577,49367.8677518956,113740.519421592,85004.808490372,39337.6950042937
"15",85.02909,"HMDB0184570",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"16",85.02909,"HMDB0003381",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"17",85.02909,"HMDB0031646",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"18",85.02909,"HMDB0178247",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"19",85.02909,"HMDB0171690",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"20",85.02909,"HMDB0168831",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"21",85.02909,"HMDB0172028",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"22",85.02909,"HMDB0172027",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"23",85.02909,"HMDB0002217",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"24",85.02909,"HMDB0001259",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"25",85.02909,"HMDB0001172",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"26",85.02909,"HMDB0000005",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"27",85.02909,"HMDB0000060",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"28",85.02909,"HMDB0062133",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"29",85.02909,"HMDB0094691",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"30",85.02909,"HMDB0032330",42,55258.558087412,94607.0958784455,72744.6986999139,101081.336980962,130893.577341855,68760.124394247,67033.4048465776,150128.270719791,57843.947634402,68727.107091417,112905.62704143,83810.1897828441,73146.5990812219,71308.4805648286,66252.1596477068,74192.5743508512,104316.823853264,105255.486259304,76513.0615115185,70213.8573870926
"31",97.0288,"HMDB0031859",82,15967.9292408415,26772.2912483397,20727.7702376041,28386.1344657408,37330.4035443179,16383.1162870003,20249.0712212706,40947.150927454,15739.4285729516,20844.3591238547,32051.7307072731,22739.5314019539,20373.7896662662,20314.6822497558,18252.6564338409,21939.7849560167,29276.2596655955,27451.7213427735,21987.8819191809,18448.0282198518
"32",97.0288,"HMDB0060461",82,15967.9292408415,26772.2912483397,20727.7702376041,28386.1344657408,37330.4035443179,16383.1162870003,20249.0712212706,40947.150927454,15739.4285729516,20844.3591238547,32051.7307072731,22739.5314019539,20373.7896662662,20314.6822497558,18252.6564338409,21939.7849560167,29276.2596655955,27451.7213427735,21987.8819191809,18448.0282198518
"33",97.0288,"HMDB0062029",82,15967.9292408415,26772.2912483397,20727.7702376041,28386.1344657408,37330.4035443179,16383.1162870003,20249.0712212706,40947.150927454,15739.4285729516,20844.3591238547,32051.7307072731,22739.5314019539,20373.7896662662,20314.6822497558,18252.6564338409,21939.7849560167,29276.2596655955,27451.7213427735,21987.8819191809,18448.0282198518
"34",97.0288,"HMDB0032914",82,15967.9292408415,26772.2912483397,20727.7702376041,28386.1344657408,37330.4035443179,16383.1162870003,20249.0712212706,40947.150927454,15739.4285729516,20844.3591238547,32051.7307072731,22739.5314019539,20373.7896662662,20314.6822497558,18252.6564338409,21939.7849560167,29276.2596655955,27451.7213427735,21987.8819191809,18448.0282198518
"35",97.0288,"HMDB0060503",82,15967.9292408415,26772.2912483397,20727.7702376041,28386.1344657408,37330.4035443179,16383.1162870003,20249.0712212706,40947.150927454,15739.4285729516,20844.3591238547,32051.7307072731,22739.5314019539,20373.7896662662,20314.6822497558,18252.6564338409,21939.7849560167,29276.2596655955,27451.7213427735,21987.8819191809,18448.0282198518
"36",97.96975,"HMDB0036020",83,53885.4439182808,54150.8262744466,38917.5877184002,55081.2793132838,63914.2057673995,42981.2807897826,38704.3358298551,82283.0417028198,35863.8968028689,48740.2678368836,70613.8923673045,63385.0546413929,41818.891293215,38009.5028157917,43502.8224913169,39170.0321060309,34626.8740797887,31652.0077356124,41298.5180022226,35007.4277362976
"37",104.07078,"HMDB0167366",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"38",104.07078,"HMDB0094692",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"39",104.07078,"HMDB0041945",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"40",104.07078,"HMDB0167367",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"41",104.07078,"HMDB0167365",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"42",104.07078,"HMDB0240305",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"43",104.07078,"HMDB0031654",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"44",104.07078,"HMDB0094693",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"45",104.07078,"HMDB0002166",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"46",104.07078,"HMDB0000452",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"47",104.07078,"HMDB0002299",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"48",104.07078,"HMDB0001906",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"49",104.07078,"HMDB0003911",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"50",104.07078,"HMDB0000112",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"51",104.07078,"HMDB0038394",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"52",104.07078,"HMDB0031329",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"53",104.07078,"HMDB0000092",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"54",104.07078,"HMDB0000650",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"55",104.07078,"HMDB0061050",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"56",104.07078,"HMDB0167139",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"57",104.07078,"HMDB0167138",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"58",104.07078,"HMDB0000549",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"59",104.07078,"HMDB0002523",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"60",104.07078,"HMDB0003407",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"61",104.07078,"HMDB0031209",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"62",104.07078,"HMDB0034439",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"63",104.07078,"HMDB0033977",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"64",104.07078,"HMDB0174868",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"65",104.07078,"HMDB0010720",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"66",104.07078,"HMDB0240288",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"67",104.07078,"HMDB0161316",116,17640.5405252096,22518.7484152483,37137.0826696847,25278.3982645317,17652.5804226355,19952.2459194284,33052.6459710512,816171.745571482,75299.2760710938,38815.8113739014,17578.2637512219,24997.9013414786,36250.768533371,29173.939008491,45813.3440233489,30266.632470217,25925.7071281433,25593.8837850307,17423.9734214979,20132.6435766624
"68",109.02851,"HMDB0003364",135,6766.74623270719,7571.27092539328,7763.13490614251,8495.04579733098,11823.6313229303,7848.01406527704,6885.77202219028,13659.1758893637,5541.20865550734,7278.46363642137,8627.75914319866,8816.01975238979,8323.79987667034,7838.84269158597,7529.14410477517,7618.17556298143,10960.2246159258,10728.4566859312,6681.96827113267,7543.68623178882
"69",109.02851,"HMDB0012133",135,6766.74623270719,7571.27092539328,7763.13490614251,8495.04579733098,11823.6313229303,7848.01406527704,6885.77202219028,13659.1758893637,5541.20865550734,7278.46363642137,8627.75914319866,8816.01975238979,8323.79987667034,7838.84269158597,7529.14410477517,7618.17556298143,10960.2246159258,10728.4566859312,6681.96827113267,7543.68623178882
"70",109.02851,"HMDB0187591",135,6766.74623270719,7571.27092539328,7763.13490614251,8495.04579733098,11823.6313229303,7848.01406527704,6885.77202219028,13659.1758893637,5541.20865550734,7278.46363642137,8627.75914319866,8816.01975238979,8323.79987667034,7838.84269158597,7529.14410477517,7618.17556298143,10960.2246159258,10728.4566859312,6681.96827113267,7543.68623178882
"71",109.02851,"HMDB0187592",135,6766.74623270719,7571.27092539328,7763.13490614251,8495.04579733098,11823.6313229303,7848.01406527704,6885.77202219028,13659.1758893637,5541.20865550734,7278.46363642137,8627.75914319866,8816.01975238979,8323.79987667034,7838.84269158597,7529.14410477517,7618.17556298143,10960.2246159258,10728.4566859312,6681.96827113267,7543.68623178882
"72",109.02851,"HMDB0059735",135,6766.74623270719,7571.27092539328,7763.13490614251,8495.04579733098,11823.6313229303,7848.01406527704,6885.77202219028,13659.1758893637,5541.20865550734,7278.46363642137,8627.75914319866,8816.01975238979,8323.79987667034,7838.84269158597,7529.14410477517,7618.17556298143,10960.2246159258,10728.4566859312,6681.96827113267,7543.68623178882
"73",109.02851,"HMDB0124831",135,6766.74623270719,7571.27092539328,7763.13490614251,8495.04579733098,11823.6313229303,7848.01406527704,6885.77202219028,13659.1758893637,5541.20865550734,7278.46363642137,8627.75914319866,8816.01975238979,8323.79987667034,7838.84269158597,7529.14410477517,7618.17556298143,10960.2246159258,10728.4566859312,6681.96827113267,7543.68623178882
"74",109.02851,"HMDB0031256",135,6766.74623270719,7571.27092539328,7763.13490614251,8495.04579733098,11823.6313229303,7848.01406527704,6885.77202219028,13659.1758893637,5541.20865550734,7278.46363642137,8627.75914319866,8816.01975238979,8323.79987667034,7838.84269158597,7529.14410477517,7618.17556298143,10960.2246159258,10728.4566859312,6681.96827113267,7543.68623178882
"75",109.02851,"HMDB0029750",135,6766.74623270719,7571.27092539328,7763.13490614251,8495.04579733098,11823.6313229303,7848.01406527704,6885.77202219028,13659.1758893637,5541.20865550734,7278.46363642137,8627.75914319866,8816.01975238979,8323.79987667034,7838.84269158597,7529.14410477517,7618.17556298143,10960.2246159258,10728.4566859312,6681.96827113267,7543.68623178882
"76",109.02851,"HMDB0030776",135,6766.74623270719,7571.27092539328,7763.13490614251,8495.04579733098,11823.6313229303,7848.01406527704,6885.77202219028,13659.1758893637,5541.20865550734,7278.46363642137,8627.75914319866,8816.01975238979,8323.79987667034,7838.84269158597,7529.14410477517,7618.17556298143,10960.2246159258,10728.4566859312,6681.96827113267,7543.68623178882
"77",109.02851,"HMDB0013674",135,6766.74623270719,7571.27092539328,7763.13490614251,8495.04579733098,11823.6313229303,7848.01406527704,6885.77202219028,13659.1758893637,5541.20865550734,7278.46363642137,8627.75914319866,8816.01975238979,8323.79987667034,7838.84269158597,7529.14410477517,7618.17556298143,10960.2246159258,10728.4566859312,6681.96827113267,7543.68623178882
"78",109.02851,"HMDB0013675",135,6766.74623270719,7571.27092539328,7763.13490614251,8495.04579733098,11823.6313229303,7848.01406527704,6885.77202219028,13659.1758893637,5541.20865550734,7278.46363642137,8627.75914319866,8816.01975238979,8323.79987667034,7838.84269158597,7529.14410477517,7618.17556298143,10960.2246159258,10728.4566859312,6681.96827113267,7543.68623178882
