"","metaboliteID","PC2","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"552",2779,-0.0252260847954542,591.794169963295,591.79271775666,591.796000469344,612.018,611.34200000002,612.606,26,7,9,10,27546.6346971778,27360.4013436252,25851.417284436,25850.9682931276,26682.0789075718,26146.3026065612,26804.49309045,24162.3884978881,24316.157933777,40122.7044679295,17186.6749594297,27826.4476332807,9355.41525394896,9646.24459225122,2264.34434498704,36506.815550759,14089.0911805665,40199.8704316853,40126.1179904361,33748.9057649118,28621.1841468149,38198.3305464426,15785.9886037526,25397.6887684011,32490.1044351579,38488.8490829782,34074.144913629
"553",2780,-0.0239272325419017,592.172131546291,592.169807112362,592.173805178366,666.02300000001,665.42599999998,666.617,20,7,6,7,10564.0355950304,9052.53853571116,10074.7127508129,7985.19427401169,9190.20443951684,9512.16633505447,8291.30140205158,13551.6039294016,7067.00259302985,16943.2441516793,9973.38030419388,9191.92312034596,3994.88177259918,5748.28848622533,285.606913754344,9855.27976316283,17383.4007943244,18038.1475976838,3389.44436335238,21436.8293236489,16372.08445261,17207.2654629033,21036.3175996516,11032.6713453118,3774.26498314306,21606.2847186543,2848.55737024099
"554",2781,-0.0236583976597041,592.29577375419,592.293746113505,592.297382937858,611.77200000002,611.358,612.606,5,0,1,4,5569.71270820778,5120.67861511217,5402.46946111787,5303.52071416068,4765.37295081591,4758.6350803532,4791.68404914563,4823.3704057131,4685.1986849159,7799.47110896732,3371.54018081725,5218.57767063193,1960.00370372679,2001.98902294507,143.327844603326,7029.90519744429,2685.01870712333,8425.97734872269,8178.86237036798,6392.52386631372,6020.35451092198,6830.34506975766,3383.23748475267,4936.00217720307,6664.31581808271,7378.92596942844,7168.11001903843
"555",2821,-0.0235295763059166,600.7796709664,600.778685295865,600.781008535753,612.15950000001,611.37799999998,613.085,26,7,9,10,47524.5625990047,45085.262214429,46163.0425962318,43471.4097875909,44545.561432884,46240.908151631,44130.1821549658,37809.5602773995,44296.9385279041,66043.0771160976,37281.1614945915,44877.4074410044,20906.0906717342,17265.2115639862,3255.1759814542,56129.898397118,29181.9501711916,61652.5360741558,64843.5212419762,51323.8048466991,57842.7468437053,60884.4698179432,27869.478212691,46061.5032951605,63721.9554160893,53361.8753968759,58142.8029269562
"556",2824,-0.0229083610842421,601.281254061285,601.279759845898,601.282988933583,612.15950000001,611.37799999998,613.085,26,7,9,10,30423.4706239868,29126.7636271112,29211.027575541,26097.3750475344,27291.2221880004,29061.4595637675,28288.5270533329,23750.6717492165,28721.0115006769,40523.1650350919,24786.414808142,28982.143958647,12588.6631082153,10719.7826615286,2218.68055055949,36167.2026153314,18133.9632421352,39589.9344986092,41345.1203308862,31799.7749318965,37666.9637406187,38384.5786744089,17720.7879353883,28993.1813281119,40386.3691937046,32621.4460965432,35896.8307600757
"557",2828,-0.0237465406962575,601.778515501577,601.776147046167,601.780405095841,612.15950000001,611.77100000002,613.085,26,7,9,10,16223.3777140748,15754.8559671544,15114.8835213019,14133.2986529961,14864.0964705964,13867.8185952972,15031.4731003794,13329.1294104807,14624.7107628872,20951.9448839675,13379.1699964251,15965.4240849183,7945.45602984156,7116.19159477942,1378.19826858273,18535.6548031021,10746.2872133528,19651.1577985351,21767.8289761921,16969.8202706328,19936.3099510253,20433.5772557632,9507.45146649181,14335.2977035871,20736.2376762432,15018.6860880827,17691.4054417522
"558",2833,-0.0210585884338313,602.277683093044,602.277123983009,602.280666712141,612.04399999998,611.87399999998,612.606,7,0,2,5,6223.85359222069,6498.56042659841,5751.73077557003,5512.07747367024,6216.1889810469,5237.27741296869,5859.30504163448,5150.40577842575,6491.44375457603,8162.71820521416,5369.3301239158,5781.52986297291,3432.49169628695,2850.61854583746,136.979025768285,6881.7913469607,4864.17614570881,7788.74432816159,8993.82412626013,6254.28164646961,7864.29437128562,7976.96550402787,3910.65640518721,5538.52428851137,8692.7149369421,5992.16698647632,7714.91875274029
"559",2951,-0.0228858827039174,624.40278840542,624.399049863685,624.403798209788,1169.867,1168.49899999998,1171.94200000002,6,1,4,1,15473.5206854271,14624.9917841833,15338.6241728701,14901.67226749,14751.8485336372,14335.1175898516,15269.9229069286,21513.33655068,11067.0063642529,14891.9323185369,11616.9502208663,13714.8073498014,9339.28206978821,19553.9570916747,9305.16128200293,17893.22830595,13818.4155750399,16546.5392929098,12941.227109657,14285.6081931535,10639.5704029053,16263.8192078751,12302.2022410172,16027.0352437413,9276.53394492343,18126.1916385136,10186.76577023
"560",2958,-0.021631828852628,626.314700405542,626.312984793036,626.315987286968,465.33349999999,464.619,466.00600000002,26,7,9,10,23322.0722641283,21834.4284138266,22912.5686020555,21306.7602496066,22182.6410501478,22293.1227397714,20959.4035873183,50554.4244161453,13357.6640860051,19949.5432031527,15413.3209034918,27872.3189854194,15897.8426087173,16138.2726709495,659.405344248248,33483.1815193212,11884.6883470611,30803.0309576074,13451.3816168274,21829.2491764911,16026.9753672234,25603.3428705258,12528.0885754076,15758.4729143866,11956.1840162937,48093.2182513,12365.9603378152
"561",3064,-0.0228064586888817,647.25997880549,647.258680442485,647.261505859891,497.11,496.44100000002,497.61700000002,25,7,8,10,20303.6592518138,18893.9713002057,19219.0468167968,19651.7390951427,18791.5723109044,19569.6266436768,18485.3499266191,16308.6363232178,13908.1644472159,14363.7835418962,7425.40174811813,14929.4365172617,19875.9898866169,31120.2918161112,1908.37981114451,21672.8125979616,9627.81467928858,17238.903435451,16289.4822816282,23407.1220776735,11591.4872851142,20515.3264003208,13834.0583192959,13452.1742059909,7844.91579542542,18638.379221751,12375.3965019942
