"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"HMDB0059906","NA","NA","NA","NA","NA","0"
"HMDB0151770","NA","NA","NA","NA","NA","0"
"HMDB0059904","NA","NA","NA","NA","NA","0"
"HMDB0036178","NA","NA","NA","NA","NA","0"
"HMDB0000560","5,8-Tetradecadienoic acid","HMDB0000560","5312409",NA,"CCCCC/C=C\C/C=C\CCCC(=O)O","1"
"HMDB0039129","NA","NA","NA","NA","NA","0"
"HMDB0037814","NA","NA","NA","NA","NA","0"
"HMDB0038246","NA","NA","NA","NA","NA","0"
"HMDB0038260","NA","NA","NA","NA","NA","0"
"HMDB0030427","Linalyl butyrate","HMDB0030427","62321",NA,"CCCC(=O)OC(C)(CCC=C(C)C)C=C","1"
"HMDB0032342","Isobornyl isobutyrate","HMDB0032342","11264589",NA,"CC(C)C(=O)O[C@H]1C[C@@H]2CC[C@]1(C2(C)C)C","1"
"HMDB0030426","Linalyl isobutyrate","HMDB0030426","6532",NA,"CC(C)C(=O)OC(C)(CCC=C(C)C)C=C","1"
"HMDB0032053","alpha-Terpineol butanoate","HMDB0032053","578423",NA,"CCCC(=O)OC(C)(C)C1CCC(=CC1)C","1"
"HMDB0036424","NA","NA","NA","NA","NA","0"
"HMDB0032524","Terpinyl isobutyrate","HMDB0032524","522673",NA,"CC1=CCC(CC1)C(C)(C)OC(=O)C(C)C","1"
"HMDB0031015","Ethyl (2E,6Z)-dodecadienoate","HMDB0031015","6438206",NA,"CCCCC/C=C\CC/C=C/C(=O)OCC","1"
"HMDB0038259","NA","NA","NA","NA","NA","0"
"HMDB0013126","Butenylcarnitine","HMDB0013126","53481615",NA,"C/C=C/C(=O)O[C@@H](CC(=O)[O-])C[N+](C)(C)C","1"
"HMDB0037705","NA","NA","NA","NA","NA","0"
"HMDB0036207","NA","NA","NA","NA","NA","0"
"HMDB0041250","NA","NA","NA","NA","NA","0"
"HMDB0032090","12-Oxo-2,3-dinor-10,15-phytodienoic acid","HMDB0032090","131751254",NA,"CC\C=C\CC1C(CCCCCC(O)=O)C=CC1=O","1"
"HMDB0061935","NA","NA","NA","NA","NA","0"
"HMDB0181560","NA","NA","NA","NA","NA","0"
"HMDB0181561","NA","NA","NA","NA","NA","0"
"HMDB0181559","NA","NA","NA","NA","NA","0"
"HMDB0060531","NA","NA","NA","NA","NA","0"
"HMDB0030347","N-(p-Hydroxyphenethyl)actinidine","HMDB0030347","3536737","C09984","CC1CCC2=C(C=[N+](C=C12)CCC3=CC=C(C=C3)O)C","1"
"HMDB0172483","NA","NA","NA","NA","NA","0"
"HMDB0172486","NA","NA","NA","NA","NA","0"
"HMDB0172487","NA","NA","NA","NA","NA","0"
"HMDB0172484","NA","NA","NA","NA","NA","0"
"HMDB0172488","NA","NA","NA","NA","NA","0"
"HMDB0172489","NA","NA","NA","NA","NA","0"
"HMDB0014501","Aminoglutethimide","HMDB0014501","2145","C07617","CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N","1"
"HMDB0001389","Melatonin","HMDB0001389","896","C01598","CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC","1"
"HMDB0172485","NA","NA","NA","NA","NA","0"
"HMDB0032102","1,2,3,4-Tetrahydro-b-carboline-1,3-dicarboxylic acid","HMDB0032102","151564",NA,"C1C(NC(C2=C1C3=CC=CC=C3N2)C(=O)O)C(=O)O","1"
"HMDB0061246","NA","NA","NA","NA","NA","0"
"HMDB0061247","NA","NA","NA","NA","NA","0"
"HMDB0061248","NA","NA","NA","NA","NA","0"
"HMDB0062295","NA","NA","NA","NA","NA","0"
"HMDB0032585","4'-Methoxychalcone","HMDB0032585","641818",NA,"COC1=CC=C(C=C1)C(=O)/C=C/C2=CC=CC=C2","1"
"HMDB0029700","Cinnamyl benzoate","HMDB0029700","5705112",NA,"C1=CC=C(C=C1)/C=C/COC(=O)C2=CC=CC=C2","1"
"HMDB0040286","NA","NA","NA","NA","NA","0"
"HMDB0062185","NA","NA","NA","NA","NA","0"
"HMDB0040988","NA","NA","NA","NA","NA","0"
"HMDB0028853","Glycyl-Tyrosine","HMDB0028853","92829",NA,"NCC(=O)NC(CC1=CC=C(O)C=C1)C(O)=O","1"
"HMDB0029451","gamma-Glutaminyl-4-hydroxybenzene","HMDB0029451","22621428",NA,"OC(=N)CCC(NC1=CC=C(O)C=C1)C(O)=O","1"
"HMDB0029105","Tyrosyl-Glycine","HMDB0029105","7021854",NA,"NC(CC1=CC=C(O)C=C1)C(=O)NCC(O)=O","1"
"HMDB0015084","Felbamate","HMDB0015084","3331","C07501","C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N","1"
"HMDB0162080","NA","NA","NA","NA","NA","0"
"HMDB0029155","NA","NA","NA","NA","NA","0"
"HMDB0034367","gamma-Glutamylmethionine","HMDB0034367","7009567",NA,"CSCC[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N","1"
"HMDB0028825","Glutamylmethionine","HMDB0028825","6426949",NA,"CSCC[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)O)N","1"
"HMDB0028972","Methionyl-Glutamate","HMDB0028972","7015689",NA,"CSCCC(N)C(=O)NC(CCC(O)=O)C([O-])=O","1"
"HMDB0184077","NA","NA","NA","NA","NA","0"
"HMDB0144816","NA","NA","NA","NA","NA","0"
"HMDB0060917","NA","NA","NA","NA","NA","0"
"HMDB0002215","4a-Carbinolamine tetrahydrobiopterin","HMDB0002215","135398653","C00268","C[C@@H]([C@@H]([C@H]1CN=C2C(=N1)C(=O)N=C(N2)N)O)O","1"
"HMDB0158319","NA","NA","NA","NA","NA","0"
"HMDB0000038","Dihydrobiopterin","HMDB0000038","252","C02953","CC(C(C1=NC2=C(NC1)NC(=NC2=O)N)O)O","1"
"HMDB0013642","1-hydroxy-2-Oxopropyl tetrahydropterin","HMDB0013642","13846017",NA,"CC(=O)C(C1CNC2=C(N1)C(=O)N=C(N2)N)O","1"
"HMDB0013031","O2'-4a-cyclic-tetrahydrobiopterin","HMDB0013031","53481588",NA,"C[C@@H]1[C@@H](C2CN=C3C(N2)(O1)C(=O)N=C(N3)N)O","1"
"HMDB0002065","6-Lactoyltetrahydropterin","HMDB0002065","169508","C04244","CC(C(=O)C1CNC2=C(N1)C(=O)N=C(N2)N)O","1"
"HMDB0032293","N-Gluconyl ethanolamine","HMDB0032293","226311",NA,"C(CO)NC(=O)C(C(C(C(CO)O)O)O)O","1"
"HMDB0039177","NA","NA","NA","NA","NA","0"
"HMDB0165484","NA","NA","NA","NA","NA","0"
"HMDB0030277","Dihydromaleimide beta-D-glucoside","HMDB0030277","77879498",NA,"OCC1OC(OC2NC(=O)C=C2)C(O)C(O)C1O","1"
"HMDB0039127","NA","NA","NA","NA","NA","0"
"HMDB0155288","NA","NA","NA","NA","NA","0"
"HMDB0167376","NA","NA","NA","NA","NA","0"
"HMDB0142543","NA","NA","NA","NA","NA","0"
"HMDB0167370","NA","NA","NA","NA","NA","0"
"HMDB0167372","NA","NA","NA","NA","NA","0"
"HMDB0167373","NA","NA","NA","NA","NA","0"
"HMDB0167375","NA","NA","NA","NA","NA","0"
"HMDB0167369","NA","NA","NA","NA","NA","0"
"HMDB0041895","NA","NA","NA","NA","NA","0"
"HMDB0030244","Graveolinine","HMDB0030244","11044132",NA,"COC1=CC(=NC2=CC=CC=C21)C3=CC4=C(C=C3)OCO4","1"
"HMDB0033480","Graveoline","HMDB0033480","353825","C10689","CN1C2=CC=CC=C2C(=O)C=C1C3=CC4=C(C=C3)OCO4","1"
"HMDB0038955","NA","NA","NA","NA","NA","0"
"HMDB0181323","NA","NA","NA","NA","NA","0"
"HMDB0181321","NA","NA","NA","NA","NA","0"
"HMDB0181319","NA","NA","NA","NA","NA","0"
"HMDB0011654","2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine","HMDB0011654","440443","C04692","C[NH2+]C(CCC1=NC=C(N1)C[C@@H](C(=O)O)N)C(=O)O","1"
"HMDB0061299","NA","NA","NA","NA","NA","0"
"HMDB0001940","Triamterene","HMDB0001940","5546","D00386","C1=CC=C(C=C1)C2=NC3=C(N=C2N)N=C(N=C3N)N","1"
"HMDB0131544","NA","NA","NA","NA","NA","0"
"HMDB0131577","NA","NA","NA","NA","NA","0"
"HMDB0134716","NA","NA","NA","NA","NA","0"
"HMDB0140842","NA","NA","NA","NA","NA","0"
"HMDB0150310","NA","NA","NA","NA","NA","0"
"HMDB0150311","NA","NA","NA","NA","NA","0"
"HMDB0153683","NA","NA","NA","NA","NA","0"
"HMDB0030019","4'-Methoxymucidin","HMDB0030019","131750944",NA,"CO\C=C(\C(\C)=C\C=C/C1=CC=C(OC)C=C1)/C(=O)OC","1"
"HMDB0039044","NA","NA","NA","NA","NA","0"
"HMDB0039858","NA","NA","NA","NA","NA","0"
"HMDB0170615","NA","NA","NA","NA","NA","0"
"HMDB0015095","Pindolol","HMDB0015095","4828","C07445","CC(C)NCC(COC1=CC=CC2=C1C=CN2)O","1"
"HMDB0041314","NA","NA","NA","NA","NA","0"
"HMDB0130347","NA","NA","NA","NA","NA","0"
"HMDB0130350","NA","NA","NA","NA","NA","0"
"HMDB0124862","NA","NA","NA","NA","NA","0"
"HMDB0150802","NA","NA","NA","NA","NA","0"
"HMDB0150813","NA","NA","NA","NA","NA","0"
"HMDB0131941","NA","NA","NA","NA","NA","0"
"HMDB0138002","NA","NA","NA","NA","NA","0"
"HMDB0152091","NA","NA","NA","NA","NA","0"
"HMDB0152088","NA","NA","NA","NA","NA","0"
"HMDB0151508","NA","NA","NA","NA","NA","0"
"HMDB0151411","NA","NA","NA","NA","NA","0"
"HMDB0151408","NA","NA","NA","NA","NA","0"
"HMDB0151410","NA","NA","NA","NA","NA","0"
"HMDB0150808","NA","NA","NA","NA","NA","0"
"HMDB0150807","NA","NA","NA","NA","NA","0"
"HMDB0149070","NA","NA","NA","NA","NA","0"
"HMDB0149067","NA","NA","NA","NA","NA","0"
"HMDB0147527","NA","NA","NA","NA","NA","0"
"HMDB0152187","NA","NA","NA","NA","NA","0"
"HMDB0152193","NA","NA","NA","NA","NA","0"
"HMDB0152208","NA","NA","NA","NA","NA","0"
"HMDB0154336","NA","NA","NA","NA","NA","0"
"HMDB0154335","NA","NA","NA","NA","NA","0"
"HMDB0154331","NA","NA","NA","NA","NA","0"
"HMDB0154311","NA","NA","NA","NA","NA","0"
"HMDB0154300","NA","NA","NA","NA","NA","0"
"HMDB0153241","NA","NA","NA","NA","NA","0"
"HMDB0153236","NA","NA","NA","NA","NA","0"
"HMDB0153218","NA","NA","NA","NA","NA","0"
"HMDB0153216","NA","NA","NA","NA","NA","0"
"HMDB0152207","NA","NA","NA","NA","NA","0"
"HMDB0146598","NA","NA","NA","NA","NA","0"
"HMDB0146293","NA","NA","NA","NA","NA","0"
"HMDB0131429","NA","NA","NA","NA","NA","0"
"HMDB0130681","NA","NA","NA","NA","NA","0"
"HMDB0129285","NA","NA","NA","NA","NA","0"
"HMDB0128752","NA","NA","NA","NA","NA","0"
"HMDB0128203","NA","NA","NA","NA","NA","0"
"HMDB0124998","NA","NA","NA","NA","NA","0"
"HMDB0131448","NA","NA","NA","NA","NA","0"
"HMDB0135936","NA","NA","NA","NA","NA","0"
"HMDB0136027","NA","NA","NA","NA","NA","0"
"HMDB0146185","NA","NA","NA","NA","NA","0"
"HMDB0146186","NA","NA","NA","NA","NA","0"
"HMDB0145712","NA","NA","NA","NA","NA","0"
"HMDB0142063","NA","NA","NA","NA","NA","0"
"HMDB0138540","NA","NA","NA","NA","NA","0"
"HMDB0138533","NA","NA","NA","NA","NA","0"
"HMDB0138044","NA","NA","NA","NA","NA","0"
"HMDB0138023","NA","NA","NA","NA","NA","0"
"HMDB0137748","NA","NA","NA","NA","NA","0"
"HMDB0137747","NA","NA","NA","NA","NA","0"
"HMDB0137746","NA","NA","NA","NA","NA","0"
"HMDB0130273","NA","NA","NA","NA","NA","0"
"HMDB0147836","NA","NA","NA","NA","NA","0"
"HMDB0038659","NA","NA","NA","NA","NA","0"
"HMDB0029263","3,7-Dimethylquercetin","HMDB0029263","5280417","C01265","COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)O)O","1"
"HMDB0037096","NA","NA","NA","NA","NA","0"
"HMDB0154341","NA","NA","NA","NA","NA","0"
"HMDB0033268","1,3,5-Trihydroxy-6,7-dimethoxy-2-methylanthraquinone","HMDB0033268","131751404",NA,"COC1=CC2=C(C(O)=C1OC)C(=O)C1=C(C(O)=C(C)C(O)=C1)C2=O","1"
"HMDB0031706","3,4-Dihydroxyphenacyl caffeate","HMDB0031706","16066851",NA,"C1=CC(=C(C=C1/C=C/C(=O)OCC(=O)C2=CC(=C(C=C2)O)O)O)O","1"
"HMDB0146184","NA","NA","NA","NA","NA","0"
"HMDB0034009","Trifolian","HMDB0034009","44257476",NA,"COC1=C(C=C2C(=C1O)C3C(CO2)C4=CC5=C(C=C4O3)OCO5)O","1"
"HMDB0037351","NA","NA","NA","NA","NA","0"
"HMDB0041690","NA","NA","NA","NA","NA","0"
"HMDB0150812","NA","NA","NA","NA","NA","0"
"HMDB0133830","NA","NA","NA","NA","NA","0"
"HMDB0030811","Prudomestin","HMDB0030811","10404353",NA,"COC1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)OC)O","1"
"HMDB0035598","Aflatoxin B2a","HMDB0035598","14252429",NA,"COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4C5CC(OC5OC4=C1)O","1"
"HMDB0154340","NA","NA","NA","NA","NA","0"
"HMDB0037354","NA","NA","NA","NA","NA","0"
"HMDB0030696","Demethoxysudachitin","HMDB0030696","3083845",NA,"COC1=C(C2=C(C(=C1O)OC)OC(=CC2=O)C3=CC=C(C=C3)O)O","1"
"HMDB0030475","Aflatoxin G2","HMDB0030475","23670","C16754","COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4C5CCOC5OC4=C1","1"
"HMDB0124861","Tricin","HMDB0124861","5281702","C10193","COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1O","1"
"HMDB0030480","Aflatoxin M2","HMDB0030480","10903619",NA,"COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4C(=C1)O[C@@H]5[C@]4(CCO5)O","1"
"HMDB0146290","NA","NA","NA","NA","NA","0"
"HMDB0128753","NA","NA","NA","NA","NA","0"
"HMDB0125025","NA","NA","NA","NA","NA","0"
"HMDB0130265","NA","NA","NA","NA","NA","0"
"HMDB0062442","alpha-(1,2-Dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde","HMDB0062442","53297447","C19592","COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C(C(C=O)C(O)CO)C(O)=C1","1"
"HMDB0152111","NA","NA","NA","NA","NA","0"
"HMDB0130264","NA","NA","NA","NA","NA","0"
"HMDB0130267","NA","NA","NA","NA","NA","0"
"HMDB0129283","NA","NA","NA","NA","NA","0"
"HMDB0129276","NA","NA","NA","NA","NA","0"
"HMDB0130680","NA","NA","NA","NA","NA","0"
"HMDB0130272","NA","NA","NA","NA","NA","0"
"HMDB0128751","NA","NA","NA","NA","NA","0"
"HMDB0128218","NA","NA","NA","NA","NA","0"
"HMDB0128204","NA","NA","NA","NA","NA","0"
"HMDB0128764","NA","NA","NA","NA","NA","0"
"HMDB0128765","NA","NA","NA","NA","NA","0"
"HMDB0125070","NA","NA","NA","NA","NA","0"
"HMDB0125055","NA","NA","NA","NA","NA","0"
"HMDB0125040","NA","NA","NA","NA","NA","0"
"HMDB0129293","NA","NA","NA","NA","NA","0"
"HMDB0152094","NA","NA","NA","NA","NA","0"
"HMDB0132206","NA","NA","NA","NA","NA","0"
"HMDB0132204","NA","NA","NA","NA","NA","0"
"HMDB0132212","NA","NA","NA","NA","NA","0"
"HMDB0138532","NA","NA","NA","NA","NA","0"
"HMDB0136938","NA","NA","NA","NA","NA","0"
"HMDB0137991","NA","NA","NA","NA","NA","0"
"HMDB0138021","NA","NA","NA","NA","NA","0"
"HMDB0177051","NA","NA","NA","NA","NA","0"
"HMDB0138535","NA","NA","NA","NA","NA","0"
"HMDB0154101","NA","NA","NA","NA","NA","0"
"HMDB0138042","NA","NA","NA","NA","NA","0"
"HMDB0138001","NA","NA","NA","NA","NA","0"
"HMDB0138036","NA","NA","NA","NA","NA","0"
"HMDB0138539","NA","NA","NA","NA","NA","0"
"HMDB0145711","NA","NA","NA","NA","NA","0"
"HMDB0152201","NA","NA","NA","NA","NA","0"
"HMDB0152316","NA","NA","NA","NA","NA","0"
"HMDB0146597","NA","NA","NA","NA","NA","0"
"HMDB0153228","NA","NA","NA","NA","NA","0"
"HMDB0130682","NA","NA","NA","NA","NA","0"
"HMDB0130686","NA","NA","NA","NA","NA","0"
"HMDB0132133","NA","NA","NA","NA","NA","0"
"HMDB0154094","NA","NA","NA","NA","NA","0"
"HMDB0132132","NA","NA","NA","NA","NA","0"
"HMDB0154093","NA","NA","NA","NA","NA","0"
"HMDB0152202","NA","NA","NA","NA","NA","0"
"HMDB0136932","NA","NA","NA","NA","NA","0"
"HMDB0129290","NA","NA","NA","NA","NA","0"
"HMDB0128201","NA","NA","NA","NA","NA","0"
"HMDB0145705","NA","NA","NA","NA","NA","0"
"HMDB0131431","NA","NA","NA","NA","NA","0"
"HMDB0181093","NA","NA","NA","NA","NA","0"
"HMDB0164297","NA","NA","NA","NA","NA","0"
"HMDB0164300","NA","NA","NA","NA","NA","0"
"HMDB0164288","NA","NA","NA","NA","NA","0"
"HMDB0164291","NA","NA","NA","NA","NA","0"
"HMDB0164294","NA","NA","NA","NA","NA","0"
"HMDB0181089","NA","NA","NA","NA","NA","0"
"HMDB0040692","NA","NA","NA","NA","NA","0"
"HMDB0141543","NA","NA","NA","NA","NA","0"
"HMDB0128184","NA","NA","NA","NA","NA","0"
"HMDB0128179","NA","NA","NA","NA","NA","0"
"HMDB0134760","NA","NA","NA","NA","NA","0"
"HMDB0133208","NA","NA","NA","NA","NA","0"
"HMDB0162503","NA","NA","NA","NA","NA","0"
"HMDB0133209","NA","NA","NA","NA","NA","0"
"HMDB0160109","NA","NA","NA","NA","NA","0"
"HMDB0160110","NA","NA","NA","NA","NA","0"
"HMDB0156377","NA","NA","NA","NA","NA","0"
"HMDB0181741","NA","NA","NA","NA","NA","0"
"HMDB0038283","NA","NA","NA","NA","NA","0"
"HMDB0011641","Uridine 2'-phosphate","HMDB0011641","101609","C03031","C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)OP(=O)(O)O","1"
"HMDB0156309","NA","NA","NA","NA","NA","0"
"HMDB0060282","3'-UMP","HMDB0060282","101543","C01368","[H][C@]1(CO)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(O)[C@]1([H])OP(O)(O)=O","1"
"HMDB0001271","Pseudouridine 5'-phosphate","HMDB0001271","439424","C01168","C1=C(C(=O)NC(=O)N1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O","1"
"HMDB0000288","Uridine 5'-monophosphate","HMDB0000288","6030","C00105","C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O","1"
"HMDB0185385","NA","NA","NA","NA","NA","0"
"HMDB0158551","NA","NA","NA","NA","NA","0"
"HMDB0158550","NA","NA","NA","NA","NA","0"
"HMDB0149348","NA","NA","NA","NA","NA","0"
"HMDB0149346","NA","NA","NA","NA","NA","0"
"HMDB0149347","NA","NA","NA","NA","NA","0"
"HMDB0116657","NA","NA","NA","NA","NA","0"
"HMDB0116646","NA","NA","NA","NA","NA","0"
"HMDB0116665","NA","NA","NA","NA","NA","0"
"HMDB0116682","NA","NA","NA","NA","NA","0"
"HMDB0116691","NA","NA","NA","NA","NA","0"
"HMDB0116696","NA","NA","NA","NA","NA","0"
"HMDB0038349","NA","NA","NA","NA","NA","0"
"HMDB0008263","PC(20:0/14:1(9Z))","HMDB0008263","52923053","C00157","CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"HMDB0008295","PC(20:1(11Z)/14:0)","HMDB0008295","52923093","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"HMDB0008908","PE(15:0/22:1(13Z))","HMDB0008908","53479578","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC","1"
"HMDB0009516","PE(22:1(13Z)/15:0)","HMDB0009516","53479854","C00350","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
