"","metaboliteID","PC7","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"24",3691,0.0311306779707729,882.475239867636,882.472948627249,882.477688969316,920.6505,920.15299999998,921.44800000002,20,7,6,7,10472.8033133045,9102.50515490718,10311.5853763707,9651.97227992601,8595.98614609456,9230.35711864303,8768.13884873991,5252.66238355252,4699.61778487742,13433.8420629456,12862.9769002674,7472.04617709033,11493.5773820705,7465.22054031539,2538.85997683735,9951.9004295143,11927.1483383924,11123.6609668219,11306.9196638427,9780.62276723625,12204.2168216482,10311.4199450896,12675.326108831,8030.41627074592,9288.53830722027,5613.97560887449,5417.10095369082
"25",3692,0.0314218705430316,882.725763927834,882.723645182453,882.727219730629,920.66450000002,919.95499999998,921.39,26,7,9,10,20857.8599616037,19643.3750218371,19239.8986271667,17358.2986951293,17811.5024451317,18418.4902068581,18201.0500000558,10821.7774480955,9019.44603216506,27751.4927665638,25477.2268172575,16642.8204521718,23026.5391411755,14310.2589709749,5249.78293719391,21597.8780786706,22934.1721584984,22038.4607380221,25355.7659850952,20809.0162416563,23267.0129516926,21159.2120651746,26551.8529345633,16109.9939515432,20241.0339470316,12397.9166944802,12138.8646744509
"26",3693,0.0304893902121138,882.976314883235,882.974932387936,882.977963851328,920.6505,920.10399999998,921.39,26,7,9,10,21636.0370571257,20097.0009917852,19822.7626489676,18763.8040440934,18377.926185842,18665.7512524951,17604.1150487129,11685.3823395584,10080.0253675781,28926.1132625405,27217.9177499145,16320.2396846926,23207.0638365503,14416.1480184698,5032.53879225421,22217.695366541,23915.3731301594,24161.5712373411,26021.8706103956,21505.5395935711,25452.5424892772,21782.7781393577,26862.498704616,16769.9759471214,21568.860225497,12532.4025659949,11929.2213022975
"27",3699,0.0352387898666568,883.477646312686,883.473569613201,883.478948392538,920.64999999998,919.962,920.88600000002,17,5,5,7,10135.5843581153,8658.98596306125,8428.09144178851,8058.87085086788,8425.35616679926,7685.31136729242,8133.79574435891,4825.43617439177,4688.54067342926,11849.3016491348,12363.3330628474,7479.55222715189,10385.644536085,5860.09630281694,2084.81851237913,9703.27081217036,11300.1912466615,10947.3542726971,12444.3409961508,8767.72421936527,10720.8871921205,9422.67649652095,11401.7242016081,7874.30635416694,8979.32569377792,4995.58829550967,5808.71553874988
"28",3701,0.0322739374483356,888.471572129843,888.469259079969,888.472747640473,920.6395,919.95499999998,921.39,12,2,5,5,7950.70214820251,7989.92646113634,7634.08517195284,7145.88526488282,7104.37598493975,7262.4139416504,7296.91232445737,4404.64595500985,3721.70017361417,11014.8304136123,11125.6715379211,6494.23938180345,9052.02684023444,5590.80802183842,2206.77752537727,8697.73002254635,9501.85270340326,8528.47600435797,10192.9875685281,8091.30136401764,9546.61967578654,7848.63686095923,10839.2020510403,6940.34278847091,7401.60266349167,4833.24920269921,4597.38398802877
"29",3746,0.0349118430897345,923.491590665762,923.488313912649,923.494440955236,930.76499999998,930.13499999998,931.454,21,7,6,8,13107.3092928025,11603.8687446443,11702.3290744182,10602.9575717195,11012.4495169652,10457.1837066704,10088.1642954364,5864.17959349602,4607.55687637371,15392.5708399268,12120.8939680787,9694.700645398,10012.8119343157,7591.91394871418,2172.19636752061,11886.1049105374,9868.1025491883,13136.192108707,11506.0980580101,11572.5808990896,10703.0401832327,11969.6490129701,11914.2108551064,10023.7533814787,9010.52607327305,7615.63891802107,5850.22905043024
"30",3749,0.0340224377032558,923.742236450888,923.740201087803,923.744573055635,930.76899999998,930.66199999998,931.455,23,7,7,9,14084.7478590353,12766.2411528554,11689.1227066154,11745.2959757747,11763.6341981201,11862.093594047,11169.4538420288,7544.39209809899,4882.59896881529,16624.0394140004,12846.0673278809,10244.8814671418,12263.4749774204,8723.63308968786,2452.42119074939,13388.107123287,11043.7650536988,14975.8214846915,12437.9541279079,13322.4605582973,11965.1171966847,12781.0589280203,13907.254750257,9929.90274173197,9566.20914425055,8416.48616732354,7131.35702677721
"31",3752,0.0326775255419899,923.992836300717,923.990517294335,923.995282816954,930.742,930.13499999998,931.45000000002,17,5,6,6,10334.5178859498,10574.4973878062,9993.6187314794,9291.88749804668,8823.71875733375,8570.8775583501,8697.03837306006,4991.7914998281,3579.14540626574,12971.8388492076,9761.51152293946,8167.46429525748,8303.57029139835,6363.10975532866,1939.55477374722,10003.8238001525,9131.84744797369,10723.575532534,9318.42003862328,9304.02671102062,9780.51178773248,9834.67195165294,10440.8320572057,8197.67299178243,7125.71948472038,6352.26518337335,5285.45871404663
"32",3803,0.0314922941181071,951.512317440439,951.510173239034,951.514233460083,945.4585,944.78500000002,945.47100000002,26,7,9,10,45618.7707303023,40956.0138946671,40521.3367370922,38545.3626994672,38499.0978230981,38284.5852039478,38020.7869313051,23698.0504706655,15977.8832530927,53757.6613056667,39554.4691361308,30787.2003245673,33604.530748714,26942.6080329894,8376.17660665419,41286.5922000216,35401.5876578521,41688.8432303965,34898.7360672829,39744.3996824922,37796.8204326698,39465.9231580563,37423.3278171392,33810.5567797018,30567.8059422822,27431.3832312243,19796.7268934616
"33",3805,0.0304293558014308,951.762518110472,951.76047408727,951.763904511225,945.45899999998,944.788,945.47100000002,27,7,10,10,100742.134596165,92714.1813020322,90182.9644988829,85627.2165020063,85012.6494133629,86520.7628369838,82106.7386842992,52674.9525115236,35411.8869239254,118328.315094035,86828.5601920254,69270.5688761484,73042.0330937099,57773.8506235764,18077.0469393643,91199.7251658073,75740.8204156284,92625.8653973941,75912.0871447619,87965.6518552516,82421.000372231,87964.0856023619,83173.0857516338,72573.2179714253,68279.866655898,61013.2134898144,41344.3909597694
