"","metaboliteID","PC7","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"1",32,-0.0381129777317635,84.0448827689477,84.0446122230276,84.045298621162,47.86200000002,41.89299999998,60.56400000002,17,5,7,5,23150.5298225587,97710.4287130051,114407.200054359,122754.871084141,59746.4814509015,83160.44491849,98571.4628304084,125391.818143683,99459.1030997579,116707.911570312,120662.738296869,72237.2660331434,80890.0735356033,50212.4911645785,96111.9407405803,107232.684438505,126701.853529453,98820.4460074612,60052.1472910517,109485.641678979,116380.503128799,119597.003168303,126283.422283206,138546.035277675,136305.00461834,112991.542102911,79903.4232846957
"2",34,-0.0344440327434506,84.0449219761293,84.0446803271644,84.0455077748984,134.7335,133.862,137.349,26,7,9,10,178299.400574441,118832.671780796,179868.713063423,198470.935965712,151533.090243596,191748.993352826,144272.074436771,121600.328713794,102042.843038976,142787.548300125,155203.506394709,78362.9337978402,76917.318784324,142314.487529404,86112.476792537,91683.8011544026,158372.823543779,75833.1485336026,69291.0317693797,121057.45022438,164595.361203577,169441.822625537,162937.28976408,121958.3933684,140744.252042139,148265.472742411,135894.594392154
"3",111,-0.0386888382242454,102.091260792741,102.090740789673,102.091753876673,141.58699999998,136.67199999998,151.83599999998,25,7,9,9,17564.1059120467,16388.3071633217,19454.9230149061,18705.5222015956,17857.9774196397,18521.9894178719,17736.9733462407,19652.3538438502,26437.2966323606,18703.1098209459,17934.2127426999,27530.8972012148,11981.2715295346,22423.2704243816,13123.2948164189,17277.9244079946,24645.4935680267,15490.621796832,13847.7770989336,19967.4983971527,24615.2191378366,21357.0599458728,21636.6492101914,22078.0360789449,27017.0228557588,14881.2604117145,23090.1500966756
"4",120,-0.0326174697209056,105.036083345197,105.035459840697,105.036877103257,1062.52849999998,1061.46400000002,1063.53899999998,14,0,7,7,8832.32339617513,7511.18222922832,5739.76403055219,6343.90359174736,6725.0933799393,6298.69019960661,5592.54117956709,11299.9242094555,13557.7738482198,9573.63350394554,8988.09879884934,9910.12518675396,13189.3926232957,7687.83118793838,4211.43804633326,11685.0227824261,7416.42521868166,10771.022949532,10773.873883438,14432.9582186431,11425.4949997239,13663.6455574188,12060.0885291929,11811.2244230355,12387.4440873784,14357.466750905,10938.1670772582
"5",173,-0.0410947273988047,116.070522908322,116.070276616705,116.070753105636,23.222,7.21899999998,35.225,7,3,1,0,6960.62344895935,17978.6724723319,23476.5325746133,27995.599496683,18289.6893525608,44919.4297463989,34029.7195948219,24583.2550802321,22775.4942817963,22446.8969064583,32164.6433749964,20061.7443913504,22996.9973141767,25404.5437058638,30629.7130665806,25973.340169641,32965.4700627761,18274.4069440125,21772.4460555965,23869.5463221029,28884.8348728947,30868.6608597673,37236.0666638212,29558.515081676,31888.021836486,28858.7000177817,28331.4216009384
"6",180,-0.0303680255900944,117.090957735882,117.090537215925,117.091674081139,1062.818,1061.46400000002,1064.15200000002,17,1,6,10,8984.33808025589,6202.61169423955,4987.56633262557,5033.01481428626,4770.22723166971,4943.75170183182,5007.49272047309,10759.6899545405,14790.4958120777,8703.57226119563,7187.92378134057,9200.48562727931,11304.6478219559,9400.43227221146,2465.8143485738,9968.68221919611,9789.93574426136,9153.12551037032,11469.2687055569,13134.9781861811,11008.6692222002,11610.8579178522,9429.96169856257,8729.44650227904,12034.8152943649,14431.749222178,9616.85306271102
"7",194,-0.033373185653812,118.086400022411,118.086149577224,118.086920841263,1051.511,1025.19300000002,1073.55499999998,29,2,5,3,84871.3292700157,260423.93323241,279252.032950765,301687.26066734,245113.426866983,119610.988492126,274976.850599384,278523.792739064,289108.75699202,177612.665624285,108908.756500094,247408.959523844,348414.193377307,335040.247642542,273041.893574035,291381.197663119,366438.389736452,236959.548919793,275065.503805113,298992.282363458,146258.123836008,318548.570301012,396899.767675597,302846.485746379,409278.421921333,276212.753850607,293541.108488805
"8",199,-0.0384177286056676,118.08627739183,118.086079848974,118.086862099003,984.801,972.16300000002,998.94200000002,19,2,5,3,75462.5052726175,186820.748117449,205497.254385861,218839.838682908,180149.369562354,110001.44886069,203949.63279597,193718.61100316,204013.492165291,101394.956676215,71230.6882600447,173734.670477864,253701.58906715,118788.27566583,185476.141859942,213838.689782494,269400.111365017,166392.665657506,198478.765322561,214729.20667654,534689.145066153,237391.001887732,99090.8317181815,217312.734500078,470172.173197725,209943.745204101,216579.568353883
"9",251,-0.0418189561550021,124.086934703067,124.086728387762,124.087557083601,1386.75100000002,1378.158,1405.58999999998,51,7,9,9,1104122.39597109,1103216.49843678,1234701.70705674,601855.431328119,1089955.54829604,583043.09426846,1127799.34082695,1137565.98176108,1241687.8080063,1238182.96819019,734323.279593538,608327.958271077,191636.115806614,1088387.39996298,1129069.31300578,611485.637375797,1060208.56361101,709446.336212653,1059149.19338159,1195049.41859088,1241047.10825479,1285743.52303978,1119503.09733525,1274471.45437083,1257738.81538851,1076710.78698679,594674.687197768
"10",307,-0.0311597996913314,130.067155896713,130.066391593861,130.067804494861,823.578,823.10500000002,824.104,7,0,2,5,6216.40380115807,7051.88259149808,7234.42917582812,7500.53003910882,7100.07193765324,7305.841999128,7276.65796619654,4140.04350622495,10937.764661042,5361.92678647488,8017.55111868028,3166.9035715051,6724.44157659262,4369.94411968771,4471.47057015356,5473.41448758682,8701.68755336218,3662.5740886906,7469.54386481568,5102.26370849973,7330.37401056518,6292.11078884779,17854.5552224458,5476.69290327612,12174.1235467899,5612.71766125245,14483.5435706675
