"","metaboliteID","PC2","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"11",272,0.0264611622666637,124.086656115927,124.086318323544,124.087027410014,532.62,509.283,553.306,10,3,1,3,33575.5305765942,51357.2785375481,39216.3997357605,36858.9990022736,36543.6375251705,37564.9197303924,36296.1627361696,36094.2124544194,38032.7099947637,37256.877815646,37797.9934371681,38160.6103963884,36049.9896893884,37334.3345654182,40161.3258166822,34964.2977354195,38016.4240133953,36811.3772262031,40429.62142797,36282.0232675559,37056.3771160335,35536.5848382336,37597.3520443048,37704.7314862907,37375.4193397292,35708.8396096666,38156.7380129064
"12",279,0.0235438585680427,125.986252567322,125.985764551614,125.987092329789,62.48200000002,42.53299999998,64.417,27,7,10,9,22645.7098503729,21230.9578888929,22416.5166967259,24257.1207515006,18873.6311288208,21620.1230256958,20403.6315358948,16445.0751663286,46737.3478914862,26202.8449251141,34072.4333591899,41211.1855260127,27889.8311464427,20856.8811038536,108874.692288101,35352.1036736296,25473.3143497883,38358.3614949839,34290.6950680906,13061.7738469278,35739.9778691385,35574.5388852855,25127.840837262,25592.1321996068,76211.6811565657,21067.2279839355,25941.9219177006
"13",480,0.0225562593999382,151.144161929408,151.143763872108,151.144809546945,83.48899999998,82.35299999998,86.285,17,7,5,5,90497.3238841792,89648.9944968142,91103.3657669385,94015.6461684929,86856.3410435675,83333.238128773,88666.3194667488,4307.8756767789,583062.325186735,5723.06405569506,510380.641296453,2328.18023417867,386854.594261353,1988.59998068159,303105.817966789,2854.7317521534,454616.833753041,6285.49646938831,406060.574236557,2966.82785969988,359186.225169545,5490.08950509423,604477.535377869,1957.17682183931,421585.815912231,817.569236485251,362432.654614302
"14",486,0.0224739210881495,152.147027385283,152.146703415741,152.147605235037,83.38999999999,82.35299999998,86.285,10,0,5,5,8106.57747283859,7813.00361911417,7222.04446019045,7757.98722175658,7294.45173713209,8813.15744194994,8612.66996846168,1432.37196376838,35311.6709768463,2129.64588237199,32506.9674565615,221.591152750739,24821.4615333419,1096.05270636125,19756.4398150344,1160.48025185314,30080.4141305096,2215.30274632781,26056.2185162492,1452.56406381631,23022.6570541535,1046.37915572214,37660.3844855136,317.762711655095,27283.0339974144,811.316635993733,24316.6635229947
"15",555,0.0211488592152146,163.11543932103,163.115043132567,163.116140413982,83.19849999998,82.67099999998,83.89400000002,14,6,4,4,9635.26630379017,9587.46894068219,10956.3246261014,9771.83874271812,9925.71099678858,15853.338577842,10248.4234981542,15491.8803098254,18379.4063931587,15674.7460492184,15310.5297476982,11039.4466478244,8604.60281915518,20775.2411213545,22067.6185775223,9324.02867553105,13416.0787685837,10482.7148609786,16473.8012148475,10056.2508730589,13298.3636436538,10639.0739094668,13915.6464255008,11513.2604759126,14640.113287501,14058.4231584456,15617.2720293839
"16",727,0.0207681681654865,203.138644883956,203.137708986942,203.139531568412,132.59700000002,131.955,133.30100000002,17,7,5,5,11862.777191717,9723.11694237652,11977.2389233549,12455.3652692706,10644.1407581032,11759.1078349522,12292.4177537721,15349.9685526733,40589.3359023033,9555.28504960794,29279.3811149269,12768.469110773,18617.2666600319,17417.1988738505,21355.3204537015,9974.21766533491,18800.3026556394,10101.0514057821,34840.7451520778,8864.95010538331,21475.6551110839,11605.6532998962,26286.3197609006,12441.0628371328,37785.2485311127,13977.1127068758,22520.0822741716
"17",730,0.0224651770724697,203.149115678389,203.140516247748,203.15012424104,87.22449999998,85.359,91.57500000002,26,5,8,8,29141.3627926774,31139.4681425039,10886.8833514089,35726.2837625959,361737.057932754,7056.79899640433,319292.471636489,37805.301910936,12299.7512526349,32117.7027116314,26594.576600122,59464.8674930221,254022.665325296,11449.3347221457,650429.931207975,31209.6580221977,12991.346178744,42162.379105909,223041.588867664,24982.5961390438,12277.2537737863,33299.0621052617,18613.9693864746,45932.8192956195,445582.322199901,64229.6641247209,14693.5964720301
"18",739,0.0208323500913191,204.138484187857,204.138114899417,204.139150335256,1364.91300000002,1364.55400000002,1365.564,7,0,3,4,1722.16499733428,1995.29757611503,1945.76733798614,1667.93206478097,1989.53378096782,1885.95145112489,2423.85300462267,0,16502.3884057098,0,12249.2678044433,0,7435.65202925195,0,8449.52216143618,0,0,0,14932.485828778,0,0,0,16064.2647979484,0,12379.5355617363,0,15729.0035555246
"19",891,0.0203410698643652,236.640378700233,236.639960640368,236.641118984148,1280.87999999998,1280.356,1280.894,7,0,3,4,6499.78668696061,7005.27804992162,4350.73063934757,5972.7575020818,6705.74722405407,4159.65263392264,7310.85300451086,0,14220.9350380265,303.29338607681,7420.21771037007,1533.07484587166,19154.0095040358,662.471564463896,5685.08295449428,0,12202.7252809411,156.620129093528,13940.3235855921,0,7215.10027851666,0,10215.2593849575,1196.88623522292,6278.75093565078,1706.18246055138,17922.7454619959
"20",938,0.0205393654614123,247.167044715109,247.16623965316,247.167336796577,1981.71399999998,1955.70800000002,2007.058,13,0,5,1,690370.454757191,751225.02692306,763567.702803791,728241.798760526,852282.244776681,583355.264266714,804137.74468413,490538.189117656,726423.923639409,744886.591100395,645467.060999023,491432.156136517,623336.906000241,754851.586370913,2472309.5358752,685401.770831846,753532.769617438,730056.867646091,723117.59862452,764082.949934229,1410269.25547053,743708.944515966,672460.25213816,694609.491669282,697382.941576324,779444.641047716,769995.93119204
