query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
512.2522409,HMDB0158225,"6-{[(15R)-4,14-dihydroxy-5-methoxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-3-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C25H34O10,494.215197295,M+NH4,+,512.24902,6
512.2522409,HMDB0158639,"6-{[(15R)-11,14-dihydroxy-4-methoxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C25H34O10,494.215197295,M+NH4,+,512.24902,6
512.2522409,HMDB0158646,"6-{[(15S)-8,14-dihydroxy-4-methoxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C25H34O10,494.215197295,M+NH4,+,512.24902,6
512.2522409,HMDB0158643,"6-{[(15S)-3,14-dihydroxy-4-methoxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C25H34O10,494.215197295,M+NH4,+,512.24902,6
512.2522409,HMDB0169111,"6-[4-acetyl-3-(3,7-dimethylocta-2,6-dien-1-yl)-2-hydroxy-5-methoxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C25H34O10,494.215197295,M+NH4,+,512.24902,6
512.2522409,HMDB0171254,"6-{[(9E)-3-(acetyloxy)-11-hydroxyheptadeca-1,9-dien-4,6-diyn-8-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C25H34O10,494.215197295,M+NH4,+,512.24902,6
512.2522409,HMDB0171269,"6-{[(9E)-3-(acetyloxy)-17-hydroxyheptadeca-1,9-dien-4,6-diyn-8-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C25H34O10,494.215197295,M+NH4,+,512.24902,6
512.2522409,HMDB0171253,"6-{[(8E)-15-(acetyloxy)-10-hydroxyheptadeca-8,16-dien-11,13-diyn-7-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C25H34O10,494.215197295,M+NH4,+,512.24902,6
512.2522409,HMDB0171257,"6-{[(8E)-15-(acetyloxy)-10-hydroxyheptadeca-8,16-dien-11,13-diyn-2-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C25H34O10,494.215197295,M+NH4,+,512.24902,6
512.2522409,HMDB0171258,"6-{[(9E)-3-(acetyloxy)-16-hydroxyheptadeca-1,9-dien-4,6-diyn-8-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C25H34O10,494.215197295,M+NH4,+,512.24902,6
