"metaboliteID","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"915",244.091511105156,244.090558301372,244.092814615699,90.57299999998,89.728,91.87500000002,11,2,4,5,13085.1057740341,14119.6026384946,12709.8937645886,12605.2096208292,12797.3676948323,13443.3337386194,12275.8240192001,12719.5052711027,6370.07334918741,9551.14122930228,7044.16320600314,12751.0417492569,8026.30936794467,15822.7593885928,1460.99169420109,15346.8832380226,8111.4932066049,9852.72323563327,5632.63496762817,14324.9130504685,8420.89989690606,12780.7351973136,7341.47175330505,11788.1138728809,6377.84806867994,12012.8569961731,7380.69241913318
"948",249.155914284063,249.155491676876,249.156858637709,86.50400000002,85.359,91.783,27,7,10,10,192953.296010274,189631.577123601,174699.354097918,174341.062355021,165307.091470124,168232.668310394,177078.812621891,271601.425305428,220814.240104826,237550.830443152,182184.621544991,193985.836917898,146831.875087805,213801.794585657,155400.905776558,183779.337940938,149159.87958523,235524.185253721,231305.730769261,203356.135984931,144396.691333139,225472.618645572,143818.589840813,208422.324742288,143430.252441223,186590.078609711,160533.266098469
"979",258.108797619354,258.107978712733,258.109566207596,204.622,195.96700000002,206.60499999998,23,7,8,8,41687.6131915176,40364.4924693069,39223.736074414,41823.0634043822,40563.4952980876,39279.8555761387,40351.2578590272,45936.0293499756,19059.5114970674,61487.6786764268,26583.2006545063,38523.7456165145,25543.2487896031,54595.745020112,0,68158.840510697,24937.8921274407,32874.760313336,19996.8722271101,55495.2940422632,25819.9455841015,64515.7967822763,25322.2494765681,66420.8104815644,14866.7754196215,45667.9233981099,20663.8505827377
"1018",266.074970191416,266.073950960056,266.076535970337,90.46099999998,89.79199999998,91.20900000002,15,7,4,4,10223.824906771,9686.84929046632,9347.01745518078,9464.29879226899,9694.92470587387,9203.30861335062,9218.37482154155,9384.84213047373,4750.46779706397,6341.03541910315,4815.05603216793,8713.33618258668,6068.20692760519,8549.14259836371,0,12311.965003241,5514.11819926769,7570.26757997263,3962.70083797336,10375.8596821381,5920.52206611633,10030.9775968991,5148.94611025527,7759.71721310495,4438.2060915528,9888.86337266401,5006.84062816596
"1042",270.170048816343,270.169535978662,270.170679302376,802.08999999998,801.496,802.77299999998,23,7,8,8,16096.6783271435,15363.2783572797,15317.4008417233,15383.6840113893,15286.5505583228,14842.7023774838,14310.8527419302,17389.9408343751,9759.86631155378,21124.7008079143,10082.7511995278,15798.5359471191,9178.84377070747,13953.8107422763,1889.50378897733,13097.6443319324,5739.28823928748,21598.5811874251,7875.39159666188,12456.1853247855,8052.37684054839,17866.1703996217,7525.61901121437,15325.4843956847,9924.82249011335,14104.22906815,6598.14860094232
"1059",274.655731045454,274.65516447713,274.656079156191,1397.58500000002,1395.97799999998,1398.064,9,2,3,4,10523.2288129958,8958.8658241814,6208.39096902938,7273.38729342622,7936.14332036429,3985.34119059459,6799.56283953629,4060.96036545932,11959.4274688351,6169.91544520855,15308.5897421682,2875.2800131647,6342.81137709878,6930.00916061697,25946.7297817165,4555.34571755226,7614.02074586384,6601.59232013673,16181.7064660004,6967.79645877861,17853.879916965,7129.55500799417,10115.7793190798,6847.4390692507,16638.5848365366,2263.67144818526,4385.63338551474
"1070",277.215792499359,277.213817826264,277.216836870616,1310.219,1309.50699999998,1311.55300000002,26,7,9,10,43963.5500326978,43872.8817362167,43841.1998366959,42843.2626191805,45678.4426964774,42011.3180422298,46028.5626329111,43809.9317125141,15401.8482660957,49083.5905880831,17003.1408701713,50309.3484345368,19702.6468130483,51820.6713391021,6933.89935336355,65975.9541104806,14624.7226549139,41859.4667631721,15164.0789683289,47339.3812853534,12869.953745407,68932.0466109889,17077.8730139894,35236.689612824,15335.3797853226,70876.4247740548,18991.6648728253
"1075",278.219110286047,278.218310363145,278.219782901312,1310.217,1309.54599999998,1310.847,13,4,5,4,8660.10179121109,8141.62752868177,8546.47650744352,8533.52169132758,7843.631671453,7930.49525128568,8655.19727063381,8281.96276494578,2657.81689211612,9021.86058379376,2497.13918509376,10071.7045112775,3506.77791731122,9878.14278506496,1227.21230111085,12871.2691992229,3076.87427322059,8076.88265579419,2476.81011756261,9710.59642748116,2454.82290187499,12944.589519163,2610.51542452619,6750.6825885901,2573.64377650536,13157.6852634982,3333.6329868529
"1080",279.191642370328,279.190673119383,279.192764972155,83.83200000001,82.67099999998,84.55000000002,20,7,6,7,13320.0751848943,13538.8510520242,13806.2056238625,13829.0776828558,12901.5907948858,12822.9572253695,13416.5873173248,21366.4617221624,6539.46786764351,13295.207504453,5430.65104866889,15937.4591690666,9862.57930107469,12557.1671162692,6146.19522041327,16622.2587799072,6229.26257810576,16396.1600015259,6162.26971166371,19097.5256702646,5937.76386267943,18245.5414830156,8644.377228995,18710.7879644402,7300.68595824838,20936.4310627076,8168.60740682221
"1084",279.231132441653,279.230652252917,279.231671418528,1244.924,1244.86499999998,1257.347,7,3,3,1,17291.8539695791,13422.9018414231,15872.2248637237,15265.7590247765,16686.466702094,16979.8587931263,17222.3971160924,8898.71702635503,3767.49771575443,19364.655732621,2225.24368048846,20463.1585010496,3446.61832307809,18898.1936725507,0,17938.4804671898,4321.83298030347,11646.1537550296,2207.71771862367,11805.0031806643,1545.48152846385,15785.9386651184,2730.32513581355,14520.8345032909,2395.31089449454,17401.3455987025,3254.8202224902
"1109",283.007599733555,283.00679232759,283.00871079038,659.38849999999,659.121,660.192,26,7,9,10,22671.6041945922,21440.2883016106,21771.005221556,20598.925764746,21427.3172634109,20466.7166616111,20297.7175859374,26448.9510075282,12741.1925683418,21922.4867441516,12965.7509682482,16935.0330081709,13523.8380829639,14264.4460393437,2082.94820207329,24227.4471511415,13286.4252732454,20700.8018077189,12699.8161144761,16794.6558773279,11892.2991720621,17482.5591129692,10650.6482172814,20066.5065702327,11764.9937050919,26425.4475040413,16016.1116903016
"1121",285.00578412676,285.005009608108,285.007005619276,659.3865,658.658,660.192,26,7,9,10,21765.8647663084,20921.2304270405,20743.47147312,20450.970383685,21387.9862755983,20296.3067886627,20524.3323127862,25274.0189216063,13010.0466174194,21826.8924596923,12877.7029570578,15964.5614214987,13879.1013917865,12770.6114060442,2201.4085559571,24063.7282668581,12451.0081739212,20657.0908582409,12052.5259759827,16242.0792303303,11864.0544404242,17241.3660260513,10326.4509030076,19790.6914016811,11164.6194959181,25757.6288001388,14966.7069594254
"1157",293.115825738099,293.114721422005,293.116834719719,903.33999999999,902.46299999998,907.78800000002,16,6,5,5,12825.5034190218,10496.5528397801,11103.205153656,10664.0216623229,10796.2809717581,11596.0424581354,10368.8625567116,26407.9461820678,4367.17100895471,12477.6066597123,1089.75946680456,23553.1576360489,3710.96849256412,12775.1558209881,149.944649721141,14620.9232469434,3209.7095795162,25883.1269975247,4314.63082324891,12705.9280195272,2228.53764275124,12833.0211811536,1780.38974641683,13486.144396203,1226.44529584485,26373.9672367644,1665.64532732791
"1187",297.242528224434,297.241923487143,297.243185855339,1245.62199999999,1243.53499999998,1258.23099999998,16,7,5,4,29595.6591908862,28050.8338698099,27295.2086424704,26613.5750863048,28182.4484988163,26981.8282236244,27947.6644533578,22053.5700162684,8365.82129978227,30254.8708068272,6315.44436953822,18954.8206710627,7372.60076394527,20350.4018173828,450.288800870561,30801.9177706342,9029.49193661667,19758.7059702658,5154.58869124834,15398.2843776978,5056.93642382051,26728.4277676773,6932.52281719762,23719.4544100468,6491.88379492632,28359.8594888306,7438.84299343209
